회사명,지원기간,공고명,직무내용,자격요건,우대조건,경력조건,기술 스택,출처 URL,복지,회사소개,주요업무
롯데정보통신(주),2023.07.03,DB 관리 (카드IS 3팀),데이터 엔지니어,"ㆍ경력 3년 이상
ㆍOracle Database 운영/백업/모니터링/장애처리 경험자
ㆍDB Schema 관리 및 DB 성능 최적화
ㆍOracle DB 및 RAC 설치/운영 경험자
ㆍDB Migration 경험","ㆍSQL 튜닝
ㆍOGG 솔루션 운영 경험
ㆍ금융권 대용량 DB시스템 운영 경험
ㆍDataguard 운영 및 구성 경험
ㆍ관련 자격증 소지자
ㆍOracle 외 이기종 DB(MSSQL,Maria, Mongo 등) 운영 경험",3,"SQL, MYSQL, DB, 데이터베이스",https://www.jobplanet.co.kr/job/search?posting_ids%5B%5D=1250649,"ㆍ복지포인트 및 경조지원
ㆍ건강검진
ㆍ학자금/교육지원 등 다양한 복리후생 지원	 	 ","오늘을 새롭게, 내일을 이롭게. 롯데

롯데와 함께 비전을 공유할 수 있는 유능한 인재를 모십니다.","ㆍSQL 튜닝
ㆍDatabase Admin
ㆍDB Performance 튜닝"
(주)비트나인,2023.06.26,DB & 데이터 Engineer,데이터 엔지니어,"· 학력 : 4년재 대학 졸업 이상
· 경력 : 해당 DBMS 분야의 엔지니어 또는 DBA 경력자(2년이상, 10년미만)
· 해당 DBMS(PostgreSQL, Oracle, Tibero, Altibase, EDB, eXperDB, MySQL, DB2 등)","· DBMS에 대한 애정과 역량을 발휘하고 싶은 경력자
· DBMS QA(DBMS 기능 및 성능테스트) 경험자",0,"데이터, DB, rdbms, 데이터엔지니어",https://www.jobplanet.co.kr/job/search?posting_ids%5B%5D=1250473,"• 복지포인트를 지원해줘요(가족식비,여가비,취미활동비 등 연240만원 수준)
• 각종 경조사 및 채용검진,종합건강검진을 지원해줘요(기본검진 + 20만원상당의 추가검진)
• 업무 관련된 도서 구매 및 온라인 강의는 수강은 적극 지원해줘요
• 편의점 부럽지 않은 간식들과 음료수가 가득 해요.
• 점심은 회사 근처 맛집에서 제공받은 포인트로 식사해요.
• 다양한 툴(Google, Confluence 등)을 유료로 사용하고 있고, 좋은 툴이 있다면 제안하고 함께 사용 
   할 수 있도록 언제나 열려 있어요.
• 워크샵/ 사내동호회 활동을 지원해요.


우리는 이런 기업문화를 가지고 있어요. 
• 서로 배울 수 있는 동료가 많은 회사를 만들어 가고 있어요.
• 자유롭게 논의하고 의견을 제시하며 경청하는 문화를 만들어가고 있어요
• 신뢰를 기반으로 개개인의 자율성을 최대한 보장해요.


우리는 이렇게 일해요. 
• 업무 관련 정보는 모두에게 투명하게 공개해요. 
• 실수를 두려워하지 않고 더 많이 연구 해보는 걸 좋아해요. 
• 직급과 상관 없는 수평문화를 지향해요.


우리는 이런 동료와 함께 일하고 싶어요.
• 무엇보다 내가 하는 일이 재미있는 분 
• 본인의 전문 분야에서는 자신감이 넘치시는 분
• 본인의 커리어에 대한 목표가 명확하신 분
• 스스로 할 일을 정할 수 있는 분 
• 포지션에 관계없이 어울릴 수 있고, 적극적인 커뮤니케이션을 하려고 노력하는 분","비트나인에서 엔터프라이즈 사업부 영업대표 담당자를 모집합니다.

2013년 설립된 비트나인은 국내 유일 그래프데이터베이스 연구개발 전문기업입니다.

당사는 연결된 데이터 모델을 저장, 분석하는 데이터베이스 솔루션(DBMS)을 제공하고 있으며 유수의 글로벌 빅테크 기업들이 그래프 데이터베이스를 적극 활용해 새로운 가치 창출과 혁신을 주도하고 있습니다.

당사는 2020년 제 19회 소프트웨어 기업경쟁력 대상 수상, 미국 아파치재단 인큐베이션 프로젝트 선정(AGE) 등 지속적인 성장세를 보이고 있으며, 2021년에는 데이터베이스 기업 최초로 코스닥에 상장을 하였습니다.

비트나인과 함께 미래를 이끌어갈 도전적인 인재를 찾습니다.","· 당사 DBMS제품 설치구축, 트러블슈팅, 튜닝 기술지원
· RDBMS(AgensSQL Based on PostgreSQL) 구축 및 기술지원
· Apache AGE(PostgreSQL의 확장 프로그램으로 그래프데이터베이스 기능 제공) 기술지원
· AgensGraph(Graph Database)기술지원"
(주)모요,2023.07.21,Data Analyst (데이터 분석가),데이터 분석가,"# 모요와 함께해요

< 이런 분을 찾고있어요 >
- 3년 이상의 프로덕트 데이터 분석 업무 경험이 있는 분
- 데이터를 전처리하고 시각화하는데 필요한 SQL 역량을 갖춘 분
- 데이터를 기반으로 다양한 가설을 세우고 분석해 본 분
- 주어진 분석을 하기보다 주도적으로 데이터를 보고 인사이트를 도출할 수 있는 분
- 실험 결과를 비롯한 데이터 인사이트를 동료들에게 설명해 본 분","< 이런 분이면 더 좋아요 >
- 클라우드 환경에서 데이터 분석을 해본 분(AWS, GCP…)
- 프로덕트 조직에서 A/B 테스트 경험이 있는 분
- 분석툴을 활용한 업무 경험이 있는 분 (Amplitude, Mixpanel)
- 대시보드 툴을 활용해 본 분 (Redash, Tableau, QuickSight…)
- 팀 전체가 데이터를 더 잘 볼 수 방법에 대해 고민하는 분",3,"데이터분석, python, aws, SQL, 데이터 분석, 파이썬, gcp, Tableau, 인사이트 도출, amplitude",https://www.jobplanet.co.kr/job/search?posting_ids%5B%5D=1250480,"＜물리적 환경 지원＞
• 역삼역 3번출구에서 도보 2분 거리의 오피스에 입주해있어요
• 모든 책상이 모션데스크라 허리 건강에 좋아요
• 최신 MacBook or Window 북을 지원해요
• 4K UHD 모니터를 지원하고 2~3개의 모니터도 지원해요
• 그 외 마우스나 키보드 등 장비도 요청시 적극 지원해요

＜성장을 위한 지원＞
• 업무에 필요한 도서를 적극적으로 지원해요
• 업무 관련 교육이나 컨퍼런스 및 외부 세미나 등의 참가비를 지원해요
• 콘텐츠 구독 (e.g. 아웃스탠딩 등)을 지원해요
• 데이터 분석, 조직문화, Product 전략 등 다양한 스터디가 있어요 

＜식대 및 간식 지원＞
• 점심과 저녁 식비를 지원해요 (법카 지원)
• 프리미엄 원두 커피를 무제한으로 제공해요
• 팀원들이 원하는 간식을 바로 구매하고 항상 비치해요

＜휴식과 건강을 위한 지원＞
• 별도의 승인이 필요없는 무제한 휴가를 제공해요
• 3년 만근 시 1개월의 유급 휴가인 '리프레시 휴가'를 지원해요
• 매년 정밀한 건강 검진을 지원해요

＜‍ 몰입할 수 있는 환경 지원＞
• 정해진 출퇴근 시간이 없어요
• 개인이 가장 효율적으로 일할 수 있는 시간에 근무해요
• 장소도 구애받지 않아요. 집중이 잘되는 장소에서 일을 해요

＜기타 지원＞
• 야근 택시비를 지원해요
• 중소기업 소득세 감면을 지원해요","# 모두에게 통신을 쉽고 정직하게

모요는 어려운 통신 용어와 절차를 쉽게 안내하고, 정보비대칭을 해결하여 고객들께 신뢰를 드릴 거예요. 여기서 더 나아가 고객의 정보를 바탕으로 최적의 상품을 추천해드릴 예정이에요.
모요는 설립 7개월 만에 BEP를 달성하고, 11개월간 누적 100만명의 고객이 이용할 정도로 빠른 성장을 이뤄내 유수의 투자사로부터의 투자 유치도 받았습니다.
훌륭한 동료들과 빠르게 성장하며 성공을 경험하고 싶은 분들은 꼭 합류해주세요!

- 모요 홈페이지 : https://www.moyoplan.com/
- 통신 시장을 혁신하는 모요가 일하는 방법 : https://youtu.be/KDopNG3sXao

# 함께할 동료를 위한 한마디

저는 데이터를 6년째 분석하고 있는 데이터 분석가입니다. 그동안 많은 회사들을 경험했지만 모요만큼 data driven하게 의사결정을 하는 조직은 없었어요. DA가 한 분석이 전사적으로 영향을 줄 뿐만 아니라 데이터를 보는 기준을 세우는 것에서도 주도적으로 리드할 수 있는 환경이니, 고민하지 말고 지원하세요!

# 우리 팀을 소개할게요

< 우리는 이렇게 일해요 >
- 데이터 분석가(Data Analyst)는 모요의 메이커 조직인 스쿼드(Squad)에 속해있어요.
- 한 스쿼드에는 프로덕트 오너 / 프로덕트 디자이너 / 개발자 / 데이터 분석가 등 2~6명의 직군으로 구성되어 있고, 각 스쿼드가 작은 스타트업처럼 자율성과 책임을 갖고 일하고 있어요.
- 빠른 실험을 통해 효과를 검증하며, 점진적으로 큰 변화를 만들어 내요.
- 데이터에 기반한 의사결정을 통해 제품을 만들고 그에 대한 성과를 측정하고 학습해요.

< 이런 경험과 성장을 할 수 있어요 >
- 아무도 도전하지 않은 통신 시장의 변화를 주도하고 빠르게 성장하는 제품을 경험할 수 있어요.
- 실제 고객의 목소리를 듣고 문제를 해결하며 고객에게 기존에 없던 가치를 제공해요.
- 가설 설정부터 실험 설계, 데이터 분석까지 모든 과정을 경험할 수 있어요.
- 동료들은 데이터 분석가의 분석을 신뢰해요. 신뢰를 기반으로 자유롭게 분석해볼 수 있어요.","# 데이터 분석 환경은 이렇게 되어있어요
- 모요는 자체적인 Data Lake를 구축하고 있어요.
- 서비스 데이터는 따로 DB가 분리되어 있어요.
- 서비스 데이터 OLAP을 Daily dump를 떠서 S3에 적재하고 Athena로 분석해 볼 수 있어요.
- 실시간으로 로그도 확인할 수 있어요.
- 모요는 자체적인 로그를 S3에 실시간으로 적재하고 Athena로 분석해볼 수 있어요.
- 분석 툴인 믹스패널에도 실시간으로 로그를 적재하고 있어요.

< 이런 기술을 활용해요 >
- 분석 쿼리 머신: AWS Athena
- 분석 DB: S3, AWS Glue
- 대시보드 툴: AWS QuickSight, Tableau, Redash
- 데이터 분석 툴: Mixpanel
- 협업 툴 : Slack, Notion, Jira

# 합류하면 이런 업무를 해요
- 북극성 지표(North Star Metric, NSM)를 바탕으로 각 스쿼드가 OKR을 잘 설계할 수 있도록 도와요.
- 스쿼드에서 진행되는 실험의 설계와 결과 분석에 기여해요.
- 팀에 인사이트를 줄 수 있는 대시보드를 만들고 관리해요.
- 비즈니스에 필요한 데이터를 분석하고 발견한 인사이트를 동료들에게 공유해요.
- 마케팅 성과 분석 지표(ROAS, CTR, CVR…)를 설계하고 매체별로 분석해요."
(주)엠투커뮤니티,2023.06.30,임상 Data management 및 Web Scripting (EDC 관리 - DBA 우대),데이터 분석가,"ㆍSQL scripting에 익숙한 자
ㆍData Handling 가능자
ㆍMS Office 활용능력 우수자
ㆍ업무 적응 능력 우수자
ㆍ성실하고 원활한 커뮤니케이션 능력 보유자","ㆍDM 경력 2년 이상 경력자 (DM 업무 능숙자)
ㆍEDC 개발 및 운영 경험자
ㆍ주요 EDC (Medidata Rave, CRScube 등) 경험자
ㆍ제약회사 / CRO / 의료기관에서 DM 경험자
ㆍ임상/의학통계 경험자 (CRO, 제약 임상 교육 이수자)
ㆍR, SAS, Python Programming 경험자",2,"데이터분석, SQL, R, 임상, DM",https://www.jobplanet.co.kr/job/search?posting_ids%5B%5D=1250323,"급여제도 
퇴직연금, 4대보험, 휴일(특근)수당, 인센티브 제도

휴가제도
연차, 연말 클로징 휴가, 안식월, 패밀리데이

근무환경
휴게실 운영, 커피 및 각종음료, 안마의자, 탁구대, 공기청정기

지원금
각종 경조사에 경조 휴가/경조사비/경조화환 지원

문화생활/교통·출퇴근
문화생활비, 통신비 지원, 야간교통비 지급

자녀학자금
자녀를 둔 임직원을 대상으로 유치원/초중고/대입 입학금 및 교육비 분기별 지급

교육제도
도서구입비 지원, 직무관련 교육비 지원

포상제도
우수사원 포상금, 장기근속 축하금, 인센티브 트립",M2community는 IT기술과 메디컬 콘텐츠의 컨버전스를 통해 더 나은 솔루션 제공을 지향하는 메디컬 마케팅 기업입니다.,"  임상 DM (Data Management)
  ㆍEDC 개발 지원 (DB 설계, Web scripting)
  ㆍMedical coding, Data validation, DB Lock
  ㆍDM 문서 (DMP, DVP, DVS, DBS 등) 작성
  ㆍ임상데이터 관리 및 운영 (SQL 및 Data Management)
  ㆍCommunication (Sponsor, Operation Team, Stat 등)"
(주)엠투커뮤니티,2023.06.30,임상연구 DM - PM Part 추가 모집 (CRC 경력 우대),데이터 분석가,"ㆍCRC 및 간호 경험자 또는 의학 용어에 익숙한 자
ㆍ임상시험 Data Handling 가능자
ㆍMS Office 활용능력 우수자
ㆍ업무 적응 능력 우수자
ㆍ성실하고 원활한 커뮤니케이션 능력 보유자
","ㆍCRA 또는 PM 경력자 (Project Lead 경험자)
ㆍ제약회사 / CRO / 의료기관에서 DM 경험자
ㆍEDC 개발 및 운영 경험자
ㆍ주요 EDC (Medidata Rave, CRScube 등) 경험자
ㆍ임상 / 의학 통계 경험자 (CRO, 제약 임상 교육 이수자)
ㆍSPSS, R, SAS, Python 경험자
ㆍ커뮤니케이션을 위한 영어 가능자
",2,"pm, 데이터관리, CRA, 임상, CRC, DM",https://www.jobplanet.co.kr/job/search?posting_ids%5B%5D=1250321,"급여제도 
퇴직연금, 4대보험, 휴일(특근)수당, 인센티브 제도

휴가제도
연차, 연말 클로징 휴가, 안식월, 패밀리데이

근무환경
휴게실 운영, 커피 및 각종음료, 안마의자, 탁구대, 공기청정기

지원금
각종 경조사에 경조 휴가/경조사비/경조화환 지원

문화생활/교통·출퇴근
문화생활비, 통신비 지원, 야간교통비 지급

자녀학자금
자녀를 둔 임직원을 대상으로 유치원/초중고/대입 입학금 및 교육비 분기별 지급

교육제도
도서구입비 지원, 직무관련 교육비 지원

포상제도
우수사원 포상금, 장기근속 축하금, 인센티브 트립",M2community는 IT기술과 메디컬 콘텐츠의 컨버전스를 통해 더 나은 솔루션 제공을 지향하는 메디컬 마케팅 기업입니다.,"  임상 DM - PM Part
  ㆍCase report form 개발 및 운영
  ㆍEDC 개발 지원 (기획. 설계, 의학논문 Searching)
  ㆍMedical coding, Data validation, DB Lock
  ㆍDM 문서 (DMP, DVP, DVS, DBS 등) 작성
  ㆍ임상데이터 관리 및 운영 (Data Management)
  ㆍMain Communication (Sponsor, Operation Team, Stat 등)
"
(주)우아한청년들,2023.09.20,딜리버리 서비스 데이터 분석가(BA)(3년 이상)_배민1/B마트/배민스토어,데이터 분석가,"- SQL을 기반으로 데이터를 추출∙분석하고,  경영진의 의사결정에 필요한 정보를 체계화하실 수 있는 분
- 논리적 사고와 오너십을 바탕으로 Data-Driven Business Solution을 도출∙실행∙모니터링한 경험이 있으신 분","- 통계학, 경영학, 수학, 컴퓨터공학 등 데이터 분석 관련 전공을 이수하신 분
- 데이터 시각화 툴(Tableau, Redash, Grafana) 기반 대시보드 제작 경험이 있으신 분
- Python, R 등 스크립트 언어를 하실 수 있는 분
- 지리/로컬/맵 시공간 데이터(GIS 등) 시각화 경험이 있으신 분

* 해당 포지션은 지원자의 경험과 역량을 고려하여 최종 합격 후 팀 및 담당 서비스 배치가 이루어질 예정입니다.",3,"excel, SQL, Tableau",https://www.jobplanet.co.kr/job/search?posting_ids%5B%5D=1250417,"[우아한혜택 미리보기]

• 일한 만큼 드립니다. 주 35시간 근무 초과시 분 단위로 지급되는 연장수당
• 일할 땐 일하고, 쉴 땐 푹 쉬는 4.5일제! 월요일 오전은 쉬어요. 
• 코로나 이후에도 쭉~ 주 2일 상시 재택근무제로 효율적으로 일해요!(매월 10만원의 업무 지원금 지급)
• 복지포인트 연 200만 포인트 제공
• 자기 성장에 필요한 도서구입비 무제한 지원. 살까 말까 망설이지 마세요. 
• 가족까지 챙겨드리는 단체 상해보험 지원. 본인, 배우자, 자녀, 양가 부모님까지 실손보험 제공!
• 집 걱정을 덜어드리는 주택자금 대출 이자 지원
• 휴가에는 사유가 없습니다. 마음편하게 나눠 쓰세요 30분 단위로 쪼개서 사용하는 시간연차 제도!
• 매주 경영진과 구성원이 자유롭게 의견을 나누는 소통의 장, 우수타!(우아한수다타임, 무엇이든 물어보세요!)
• 관심과 애정으로 구성원을 챙기는 피플팀! 어디서도 볼 수 없는 차별화된 문화, 배민다움을 만들어갑니다.
• 신나게 일하실 수 있도록 최신형 장비를 지원합니다. 맥북프로, 윈도우 노트북 선택 가능! (더 쾌적하게 사용하실 수 있도록 노트북은 2년마다 최신형으로 교체해드려요)","| 우아한청년들은요?

대한민국 퀵커머스 시장을 선도하는 배민B마트와 한 번에 한 집만 빠르게, 실시간 위치도 확인 가능한 배달 서비스 배민1(one).
그리고 B마트와 배민1(one)의 배달 인프라로서 누구나 걸어서, 자동차/오토바이/자전거 등으로 배달할 수 있는 플랫폼 배민커넥트까지
우아한청년들은 일상 속 배달 소비자 경험의 새 패러다임을 열었습니다.

물류 트렌드의 중심에서 물류 네트워크 혁신을 함께 만들어갈 인재를 찾고 있습니다!



| 커머스딜리버리고도화팀은요?

배민B마트와 배민스토어로 대표되는 커머스 서비스의 라스트마일 딜리버리 영역에서 Data-Driven Solution을 제공하는 팀입니다.
배달 인프라와 비즈니스 모델을 분석해서 '언제나 믿을 수 있는 경험'을 전달하고, 
배달처리비 사업 계획 및 비용 관리를 통해 지속가능한 사업 성장의 선순환을 구축하는 데에 핵심적인 역할을 하고 있습니다.
빠르게 성장하는 배달의민족 커머스 사업을 경험하고 여러 부서와 협업하며 물류의 새로운 기준을 함께 만들어나가실 분을 기다리고 있습니다!



| 배민1딜리버리고도화팀은요?

배민1(one)서비스의 푸드 배달 서비스 품질과 배달 인프라를 분석해 딜리버리 서비스의 고도화를 책임지는 팀입니다.
푸드 배달 서비스 품질부터 배차 로직과 정책까지 분석하며, 어떻게 하면 더 나은 서비스를 제공할 지에 대한 해답을 찾는 것이 미션입니다.
배달의민족의 대표 푸드 딜리버리 서비스를 경험하고, 여러 부서와 협업하며 물류의 새로운 기준을 함께 만들어나가실 분을 기다리고 있습니다!","- 배달 권역 재편 등 시공간 데이터 분석을 통한 Data-Driven Solution 도출 및 실행
- 예상 배달 수요의 수행을 위한 라이더 운행률 개선 계획 수립 및 운영
- 지역, 요일, 시간, 기상상황, 운송수단별 데이터 Drill-Down을 통한 배달비∙배달품질 액션 플랜 수립 및 실행"
(주)우아한청년들,2023.09.20,풀필먼트 데이터 분석가 (3년 이상)_B마트/배민스토어,데이터 분석가,"- 3년 이상의 데이터 분석 관련 실무 경험이 있는 분 
- 숫자와 데이터를 바탕으로 논리적 추론 및 인사이트를 도출하여 문제를 해결해 본 경험이 있으신 분 
- 데이터 분석 툴(Excel, SQL 등) 활용이 능숙한 분
- 배민B마트, 배민스토어 및 물류 센터에 대한 관심이나 이해가 있으신 분","- 통계, 데이터 분석 관련 학과를 전공하신 분 
- 데이터 시각화 툴(Tableau, Redash) 활용 경험이 있는 분 
- 커머스/유통/물류 혹은 관련 산업에 대한 이해도가 있는 분
- 인력 생산성, 비용 효율화 관련 지표를 다뤄보신 분",3,"엑셀, SQL, 데이터 분석, Tableau",https://www.jobplanet.co.kr/job/search?posting_ids%5B%5D=1250400,"[우아한혜택 미리보기]

• 일한 만큼 드립니다. 주 35시간 근무 초과시 분 단위로 지급되는 연장수당
• 일할 땐 일하고, 쉴 땐 푹 쉬는 4.5일제! 월요일 오전은 쉬어요. 
• 코로나 이후에도 쭉~ 주 2일 상시 재택근무제로 효율적으로 일해요!(매월 10만원의 업무 지원금 지급)
• 복지포인트 연 200만 포인트 제공
• 자기 성장에 필요한 도서구입비 무제한 지원. 살까 말까 망설이지 마세요. 
• 가족까지 챙겨드리는 단체 상해보험 지원. 본인, 배우자, 자녀, 양가 부모님까지 실손보험 제공!
• 집 걱정을 덜어드리는 주택자금 대출 이자 지원
• 휴가에는 사유가 없습니다. 마음편하게 나눠 쓰세요 30분 단위로 쪼개서 사용하는 시간연차 제도!
• 매주 경영진과 구성원이 자유롭게 의견을 나누는 소통의 장, 우수타!(우아한수다타임, 무엇이든 물어보세요!)
• 관심과 애정으로 구성원을 챙기는 피플팀! 어디서도 볼 수 없는 차별화된 문화, 배민다움을 만들어갑니다.
• 신나게 일하실 수 있도록 최신형 장비를 지원합니다. 맥북프로, 윈도우 노트북 선택 가능! (더 쾌적하게 사용하실 수 있도록 노트북은 2년마다 최신형으로 교체해드려요)","| 우아한청년들은요? 

대한민국 퀵커머스 시장을 선도하는 배민B마트와 한 번에 한 집만 빠르게, 실시간 위치도 확인 가능한 배달 서비스 배민1(one). 
그리고 B마트와 배민1(one)의 배달 인프라로서 누구나 걸어서, 자동차/오토바이/자전거 등으로 배달할 수 있는 플랫폼 배민커넥트까지 우아한청년들은 일상 속 배달 소비자 경험의 새 패러다임을 열었습니다. 

물류 트렌드의 중심에서 물류 네트워크 혁신을 함께 만들어갈 인재를 찾고 있습니다! 
우아한청년들의 최신 정보와 소식은 우청일보에서! ＞



| 배민B마트는요?

배민B마트는 주문한 상품을 1시간 이내로 배달 받을 수 있는 퀵커머스 서비스입니다. 
외출이 여의치 않아서 혹은 집 주변에는 없어서 아쉬웠던 상품들을 라이더를 통해 고객에게 빠르게 배달하며 대한민국 퀵커머스 시장을 선도하고 있습니다. 



| 도심물류센터 MFC(Micro Fulfillment Center)는요?

B마트의 거점별 물류 인프라인 FC에서는 주문이 접수되는 순간부터 상품을 빠르고 정확하게 준비하는 역할을 수행합니다.
B마트 안의 상품과 포장재부터 피킹/패킹 방식 등 사업 전반의 과정을 직접 전담하고 최적의 방법을 고민하여,
새로운 물류의 기반을 빠르게 만들어나가고 있습니다. 



| 풀필먼트운영관리팀은요?

B마트 도심형 물류센터 MFC 운영 관련 데이터를 분석하고 관리하는 팀입니다.
데이터 분석을 기반으로 인사이트 도출, 개선 방향을 기획하고 효과적인 의사결정을 지원합니다.
풀필먼트운영관리팀에서는 도전할 수 있는 환경, 강한 성취감, 유쾌하고 즐겁게 일하는 문화 속에서 함께 성장할 동료를 기다립니다.","- 풀필먼트서비스 사업계획 수립 및 관리에 필요한 데이터 분석 및 인사이트 도출
- 데이터(물류센터 내 행동패턴, 비용, 생산성지표 등) 분석을 통한 풀필먼트 서비스 운영 고도화 및 프로세스 개선 방안 제안 
- 신규 지표의 정의, 지표 관리 체계화 및 시각화 
- 데이터를 근거하여 의사 결정 지원(정기 예측/실적 리포팅)"
디토닉(주),2023.09.26,빅데이터 엔지니어,빅데이터 엔지니어,"• Java 혹은 Python 개발 경험자
• 빅데이터 클러스터 구축 및 운영을 해보신 분
• Hadoop Eco System을 사용하셨던 분
• 책임감을 가지고 업무를 수행하시는 분","• 컴퓨터공학, 빅데이터 관련 학과를 전공하신 분이면 좋아요
• 빅데이터 관련 교육 이수자 이신 분이면 좋아요
• 석사학위 이상 소지자이신 분이면 좋아요
• ‘나는 남들과는 다른 엔지니어다!‘ 하는 자신감 넘치는 분
• 새로운 분야에 대한 도전에 적극적이고 망설이지 않으시는 분이면 최고예요",0,"java, 빅데이터, python, 빅데이터 분석",https://www.jobplanet.co.kr/job/search?posting_ids%5B%5D=1250710,"• 세심한 보살핌, 큰 감동
건강하게 일해야죠, 건강검진 지원.
걱정하지 마세요, 직원 n원 대출제도.
휴대폰으로도 업무를 확인하는 당신을 위한 통신비 지원.
부모님까지 챙기는 따뜻한 기업, 효도수당 제공
그 외에도 각종 경조사 지원을 제공합니다.

• 발전을 위한 교육 지원
빠른 적응과 화합을 위한 신입사원교육(OJT), 워크샵, 사내 동호회 운영
개인 능력 향상을 위한 자격증 취득 지원과 교육비 지원, 유관업무도서구입비 지원

• 자유롭고 수평적인 근무환경
지각 걱정 없이 10시까지 출근! 유연근무제
회식과 야근 강요 없는 저녁 있는 삶!
자유복장과 눈치 안 보는 연차 사용
모두 함께 님/닉네임 사용

• 기분 좋아지는 뜻밖의 선물
명절 선물과 귀향비 지원
회사의 창립일에도 고생한 그대를 위한 선물
생일선물과 생일자 조기 퇴근 제도
임신/출산 선물!

• 특별한 지원
너무 피곤하면 잠깐 쉬어가요- 휴게실 운영 및 안마의자 사용
사내도서관과 콘도/리조트 이용권
최신형 노트북 지원
한국인은 밥심! 구내식당 식대지원
업무도 식후경! 아침 대용 샐러드 제공
무제한 간식과 음료 비치
신규입사자 멘토제도

• 그 외에도 
경조휴가제, 근로자의 날 휴무, 산전 후 휴가, 육아휴직, 남성출산 휴가 등
앞으로도 직원들이 더욱 즐겁고, 편하게 업무에 집중할 수 있도록 
단체 상해보험, 선택적 복리후생. 복지카드/포인트 등 많은 복지제도가 마련될 예정입니다:)","Let’s Data Tonic! 데이터를 토닉하자!
폭발적인 성장을 이어가고 있는 디토닉과 함께 세계로 나아갈 동료를 찾습니다.

디토닉은 ‘K-방역’의 주역인 역학조사시스템에 참여하여 시공간 빅데이터 분야에서 핵심적 역할을한 기업입니다. 시공간 빅데이터 분석에 대한 독보적 기술력으로 스마트시티, 스마트팜, 스마트팩토리 등으로 사업 분야를 확장하면서 해외에서 더 인정받고 있습니다.

다양한 국제 대회에서 우승을 휩쓸며 기술력을 증명했고 최근에는 미래유니콘, 혁신기업, 유망 중소기업 등으로 선정되며 2022년 가장 주목할 만한 강소기업으로 평가받고 있습니다.

우리는 ‘시공간 기술로 더 나은 세상’을 만들기 위해 매일 치열하게 고민하고 도전을 거듭하고 있습니다. 대표이사 대신 대표사원을 선택한 리더와 함께하는 수평적 조직 안에서 작은 성공의 기쁨을 함께 누릴 동료를 찾습니다.

확실하고 무한한 성장의 가능성과 서로를 응원하는 기업문화- 디토닉은 행복한 일터입니다.","• 빅데이터 클러스터 구축 및 운영
• 자사 시공간 빅데이터 엔진 제품화 관련 업무
• 빅데이터 연구/용역 프로젝트 진행"
