대분류,소분류,강의명,난이도,가격(현재가격),가격(원래가격),총소요시간,강의소개,언어,출처
data-science,Artificial Intelligence,Artificial Intelligence for Business,초급자,"39,000",49000,15시간 주문형 동영상,"배울 내용
OPTIMIZE BUSINESS PROCESSES
Master the General AI Framework
Implement Q-Learning
Save and Load a model
Build an Optimization Model
Implement Early Stopping
Maximize Efficiency
MAXIMIZE REVENUES
MINIMIZE COSTS
Implement Thompson Sampling
Implement Deep Q-Learning
Leverage AI to make the best decision
Build an AI Environment from scratch
Implement Online Learning
Build an Artificial Brain
Implement Regret Analysis",영어,https://www.udemy.com/course/ai-for-business/
data-science,Amazon Sagemaker,AWS Certified Machine Learning Specialty MLS-C01 [2023],모든 수준,"17,000",69000,17시간 주문형 동영상,"배울 내용
You will gain first-hand experience on how to train, optimize, deploy, and integrate ML in AWS cloud
AWS Built-in algorithms, Bring Your Own, Ready-to-use AI capabilities
Complete Guide to AWS Certified Machine Learning ? Specialty (MLS-C01)
Includes a high-quality Timed practice test (a lot of courses charge a separate fee for practice test)
Zero Downtime Model Deployment
How to Integrate and Invoke ML from your Application
Automated Hyperparameter Tuning",영어,https://www.udemy.com/course/aws-machine-learning-a-complete-guide-with-python/
data-science,Apache Spark,Streaming Big Data with Spark Streaming and Scala,모든 수준,"17,000",59000,6.5시간 주문형 동영상,"배울 내용
Process massive streams of real-time data using Spark Streaming
Integrate Spark Streaming with data sources, including Kafka, Flume, and Kinesis
Use Spark 2's Structured Streaming API
Create Spark applications using the Scala programming language
Output transformed real-time data to Cassandra or file systems
Integrate Spark Streaming with Spark SQL to query streaming data in real time
Train machine learning models with streaming data, and use those models for real-time predictions
Ingest Apache access log data and transform streams of it
Receive real-time streams of Twitter feeds
Maintain stateful data across a continuous stream of input data
더 보기",영어,https://www.udemy.com/course/taming-big-data-with-spark-streaming-hands-on/
data-science,Keras,Deep Learning with Python and Keras,중급자,"17,000",23000,10시간 주문형 동영상,"배울 내용
To describe what Deep Learning is in a simple yet accurate way
To explain how deep learning can be used to build predictive models
To distinguish which practical applications can benefit from deep learning
To install and use Python and Keras to build deep learning models
To apply deep learning to solve supervised and unsupervised learning problems involving images, text, sound, time series and tabular data.
To build, train and use fully connected, convolutional and recurrent neural networks
To look at the internals of a deep learning model without intimidation and with the ability to tweak its parameters
To train and run models in the cloud using a GPU
To estimate training costs for large models
To re-use pre-trained models to shortcut training time and cost (transfer learning)",영어,https://www.udemy.com/course/deep-learning-with-python-and-keras/
data-science,Deep Learning,Data Science: Modern Deep Learning in Python,모든 수준,"17,000",59000,11.5시간 주문형 동영상,"배울 내용
Apply momentum to backpropagation to train neural networks
Apply adaptive learning rate procedures like AdaGrad, RMSprop, and Adam to backpropagation to train neural networks
Understand the basic building blocks of TensorFlow
Build a neural network in TensorFlow
Write a neural network using Keras
Write a neural network using PyTorch
Understand the difference between full gradient descent, batch gradient descent, and stochastic gradient descent
Understand and implement dropout regularization
Understand and implement batch normalization
Understand the basic building blocks of Theano
더 보기",영어,https://www.udemy.com/course/data-science-deep-learning-in-theano-tensorflow/
data-science,Machine Learning,Machine Learning with Javascript,초급자,"59,000",79000,17.5시간 주문형 동영상,"배울 내용
Assemble machine learning algorithms from scratch!
Build interesting applications using Javascript and ML techniques
Understand how ML works without relying on mysterious libraries
Optimize your algorithms with advanced performance and memory usage profiling
Use the low-level features of Tensorflow JS to supercharge your algorithms
Grow a strong intuition of ML best practices",영어,https://www.udemy.com/course/machine-learning-with-javascript/
data-science,Feature Engineering,Feature Engineering for Machine Learning,중급자,"17,000",69000,14.5시간 주문형 동영상,"배울 내용
Learn multiple techniques for missing data imputation.
Transform categorical variables into numbers while capturing meaningful information.
Learn how to deal with infrequent, rare, and unseen categories.
Learn how to work with skewed variables.
Convert numerical variables into discrete ones.
Remove outliers from your variables.
Extract useful features from dates and time variables.
Learn techniques used in organizations worldwide and in data competitions.
Increase your repertoire of techniques to preprocess data and build more powerful machine learning models.",영어,https://www.udemy.com/course/feature-engineering-for-machine-learning/
data-science,Natural Language Processing,Machine Learning: Natural Language Processing in Python (V2),모든 수준,"17,000",69000,22.5시간 주문형 동영상,"배울 내용
How to convert text into vectors using CountVectorizer, TF-IDF, word2vec, and GloVe
How to implement a document retrieval system / search engine / similarity search / vector similarity
Probability models, language models and Markov models (prerequisite for Transformers, BERT, and GPT-3)
How to implement a cipher decryption algorithm using genetic algorithms and language modeling
How to implement spam detection
How to implement sentiment analysis
How to implement an article spinner
How to implement text summarization
How to implement latent semantic indexing
How to implement topic modeling with LDA, NMF, and SVD
더 보기",영어,https://www.udemy.com/course/natural-language-processing-in-python/
data-science,Supervised Machine Learning,Data Science: Supervised Machine Learning in Python,초급자,"26,000",,6.5시간 주문형 동영상,"배울 내용
Understand and implement K-Nearest Neighbors in Python
Understand the limitations of KNN
User KNN to solve several binary and multiclass classification problems
Understand and implement Naive Bayes and General Bayes Classifiers in Python
Understand the limitations of Bayes Classifiers
Understand and implement a Decision Tree in Python
Understand and implement the Perceptron in Python
Understand the limitations of the Perceptron
Understand hyperparameters and how to apply cross-validation
Understand the concepts of feature extraction and feature selection
더 보기",영어,https://www.udemy.com/course/data-science-supervised-machine-learning-in-python/
data-science,Data Science,Data Science : Complete Data Science & Machine Learning,모든 수준,"22,000",27000,26시간 주문형 동영상,"배울 내용
Learn Complete Data Science skillset required to be a Data Scientist with all the advance concepts
Master Python Programming from Basics to advance as required for Data Science and Machine Learning
Learn complete Mathematics of Linear Algebra, Calculus, Vectors, Matrices for Data Science and Machine Learning.
Become an expert in Statistics including Descriptive and Inferential Statistics.
Learn how to analyse the data using data visualization with all the necessary charts and plots
Perform data Processing using Pandas and ScikitLearn
Master Regression with all its parameters and assumptions
Solve a Kaggle project and see how to achieve top 1 percentile
더 보기",영어,https://www.udemy.com/course/complete-data-science-and-machine-learning-using-python/
data-science,Generative Adversarial Networks (GAN),Deep Learning: GANs and Variational Autoencoders,중급자,"26,000",,8시간 주문형 동영상,"배울 내용
Learn the basic principles of generative models
Build a variational autoencoder in Theano and Tensorflow
Build a GAN (Generative Adversarial Network) in Theano and Tensorflow",영어,https://www.udemy.com/course/deep-learning-gans-and-variational-autoencoders/
data-science,Machine Learning,Machine Learning Practical: 6 Real-World Applications,중급자,"48,000",59000,8.5시간 주문형 동영상,"배울 내용
You will know how real data science project looks like
You will be able to include these Case Studies in your resume
You will be able better market yourself as a Machine Learning Practioneer
You will feel confident during Data Science interview
You will learn how to chain multiple ML algorithms together to achieve the goal
You will learn most advanced Data Visualization techniques with Seaborn and Matplotlib
You will learn Logistic Regression
You will learn L1 Regularization (Lasso)
You will learn Random Forest Classifier",영어,https://www.udemy.com/course/machine-learning-practical/
data-science,Statistics,Python for Statistical Analysis,초급자,"48,000",59000,8.5시간 주문형 동영상,"배울 내용
Gain deeper insights into data
Use Python to solve common and complex statistical and Machine Learning-related projects
How to interpret and visualize outcomes, integrating visual output and graphical exploration
Learn hypothesis testing and how to efficiently implement tests in Python",영어,https://www.udemy.com/course/python-for-statistical-analysis/
data-science,Interviewing Skills,Data Science Career Guide - Interview Preparation,모든 수준,"23,000",59000,4시간 주문형 동영상,"배울 내용
Create a great data science resume!
Understand various positions and titles available in the data science ecosystem.
Get practice with probability and statistics interview questions.
Build an understanding of good experiment design.
Get practice with SQL interview questions.",영어,https://www.udemy.com/course/data-science-career-guide-interview-preparation/
data-science,dbt (Data Build Tool),The Complete dbt (Data Build Tool) Bootcamp: Zero to Hero,모든 수준,"17,000",69000,6시간 주문형 동영상,"배울 내용
Learn to use the dbt™ platform professionally through the creation of an exhaustive, real-world, hands-on dbt - Airbnb project covering both Theory and Practice
Set up the complete development environment on Mac & Windows, Connect to Snowflake and BI, Configure dbt profile, extend the IDE with dbt tools
Learn core dbt concepts such as Models, Materialization, Sources, Seeds, Snapshots, Packages, Hooks, Exposures, Analyses, write complex SQL queries
Understand the dbt project structure and learn about dbt tips & tricks, advanced techniques and best practices, extend dbt with your own / third-party macros
Implement singular and generic dbt tests, work with additional arguments and default config values, customize dbt built-in tests
Document your models and pipeline, customize the dbt docs page, Explore and analyse dependencies between transformation steps
Understand how dbt fits into the modern data stack, learn about the stages of the Data-Maturity Model, and well functioning Data Architectures
Master ETL/ELT procedures, Data Transformations, Modern Data Stack, Slowly Changing Dimensions, Common Table Expressions and Analytics Engineering
Understand what is a Data Warehouse, Data Lake, or Data Lakehouse and when to use which, handle Data Collection, Data Wrangling and Data Integrations
See how advanced testing works using dbt-expectations, a Great Expectations inspired testing framework",영어,https://www.udemy.com/course/complete-dbt-data-build-tool-bootcamp-zero-to-hero-learn-dbt/
data-science,Artificial Intelligence,The Beginner's Guide to Artificial Intelligence (Unity 2022),초급자,"19,000",79000,30시간 주문형 동영상,"배울 내용
Design and program NPCs with C# in Unity
Explain how AI is applied in computer games
Implement AI-related Unity Asset plugins into existing projects
Work with a variety of AI techniques for developing navigation and decision making abilities in NPCs",영어,https://www.udemy.com/course/artificial-intelligence-in-unity/
data-science,Machine Learning,Complete Machine Learning with R Studio - ML for 2023,모든 수준,"59,000",79000,12시간 주문형 동영상,"배울 내용
Learn how to solve real life problem using the Machine learning techniques
Machine Learning models such as Linear Regression, Logistic Regression, KNN etc.
Advanced Machine Learning models such as Decision trees, XGBoost, Random Forest, SVM etc.
Understanding of basics of statistics and concepts of Machine Learning
How to do basic statistical operations and run ML models in R
Indepth knowledge of data collection and data preprocessing for Machine Learning problem
How to convert business problem into a Machine learning problem",영어,https://www.udemy.com/course/machine-learning-with-r-studio/
data-science,Deep Learning,A deep understanding of deep learning (with Python intro),초급자,"17,000",88000,57.5시간 주문형 동영상,"배울 내용
The theory and math underlying deep learning
How to build artificial neural networks
Architectures of feedforward and convolutional networks
Building models in PyTorch
The calculus and code of gradient descent
Fine-tuning deep network models
Learn Python from scratch (no prior coding experience necessary)
How and why autoencoders work
How to use transfer learning
Improving model performance using regularization
Optimizing weight initializations
Understand image convolution using predefined and learned kernels
더 보기",영어,https://www.udemy.com/course/deeplearning_x/
data-science,TensorFlow,Deep Learning with TensorFlow 2.0,모든 수준,"22,000",27000,6시간 주문형 동영상,"배울 내용
Gain a Strong Understanding of TensorFlow - Google’s Cutting-Edge Deep Learning Framework
Build Deep Learning Algorithms from Scratch in Python Using NumPy and TensorFlow
Set Yourself Apart with Hands-on Deep and Machine Learning Experience
Grasp the Mathematics Behind Deep Learning Algorithms
Understand Backpropagation, Stochastic Gradient Descent, Batching, Momentum, and Learning Rate Schedules
Know the Ins and Outs of Underfitting, Overfitting, Training, Validation, Testing, Early Stopping, and Initialization
Competently Carry Out Pre-Processing, Standardization, Normalization, and One-Hot Encoding",영어,https://www.udemy.com/course/machine-learning-with-tensorflow-for-business-intelligence/
data-science,Deep Learning,Unsupervised Deep Learning in Python,중급자,"27,000",,10.5시간 주문형 동영상,"배울 내용
Understand the theory behind principal components analysis (PCA)
Know why PCA is useful for dimensionality reduction, visualization, de-correlation, and denoising
Derive the PCA algorithm by hand
Write the code for PCA
Understand the theory behind t-SNE
Use t-SNE in code
Understand the limitations of PCA and t-SNE
Understand the theory behind autoencoders
Write an autoencoder in Theano and Tensorflow
Understand how stacked autoencoders are used in deep learning
Write a stacked denoising autoencoder in Theano and Tensorflow
Understand the theory behind restricted Boltzmann machines (RBMs)
더 보기",영어,https://www.udemy.com/course/unsupervised-deep-learning-in-python/
data-science,Python,"Ensemble Machine Learning in Python: Random Forest, AdaBoost",모든 수준,"26,000",,6시간 주문형 동영상,"배울 내용
Understand and derive the bias-variance decomposition
Understand the bootstrap method and its application to bagging
Understand why bagging improves classification and regression performance
Understand and implement Random Forest
Understand and implement AdaBoost",영어,https://www.udemy.com/course/machine-learning-in-python-random-forest-adaboost/
data-science,R (programming language),Statistics for Data Analysis Using R,모든 수준,"17,000",59000,12.5시간 주문형 동영상,"배울 내용
You will first learn the basic statistical concepts, followed by application of these concepts using R Studio. This course is a nice combination of theory and practice.
Descriptive Statistics - Mean, Mode, Median, Skew, Kurtosis
Inferential Statistics - One and two sample z, t, Chi Square, F Tests, ANOVA, TukeyHSD and more.
Probability Distributions - Normal, Binomial and Poisson
You will learn R programming from the beginning level.",영어,https://www.udemy.com/course/statistics-using-r/
data-science,Machine Learning,Feature Selection for Machine Learning,중급자,"79,000",99000,5.5시간 주문형 동영상,"배울 내용
Learn about filter, embedded and wrapper methods for feature selection
Find out about hybdrid methods for feature selection
Select features with Lasso and decision trees
Implement different methods of feature selection with Python
Learn why less (features) is more
Reduce the feature space in a dataset
Build simpler, faster and more reliable machine learning models
Analyse and understand the selected features
Discover feature selection techniques used in data science competitions",영어,https://www.udemy.com/course/feature-selection-for-machine-learning/
data-science,Deep Learning,Cutting-Edge AI: Deep Reinforcement Learning in Python,전문가,"48,000",59000,8.5시간 주문형 동영상,"배울 내용
Understand a cutting-edge implementation of the A2C algorithm (OpenAI Baselines)
Understand and implement Evolution Strategies (ES) for AI
Understand and implement DDPG (Deep Deterministic Policy Gradient)",영어,https://www.udemy.com/course/cutting-edge-artificial-intelligence/
data-science,Machine Learning,A Beginner's Guide To Machine Learning with Unity,중급자,"59,000",79000,12.5시간 주문형 동영상,"배울 내용
Build a genetic algorithm from scratch in C#.
Build a neural network from scratch in C#.
Setup and explore the Unity ML-Agents plugin.
Setup and use Tensorflow to train game characters.
Apply newfound knowledge of machine learning to integrate contemporary research ideas in the field into their own projects.
Distill the mathematics and statistic behind machine learning to working program code.
Use a Proximal Policy Optimisation to train a neural network.",영어,https://www.udemy.com/course/machine-learning-with-unity/
data-science,TensorFlow,A Complete Guide on TensorFlow 2.0 using Keras API,초급자,"59,000",79000,13시간 주문형 동영상,"배울 내용
How to use Tensorflow 2.0 in Data Science
Important differences between Tensorflow 1.x and Tensorflow 2.0
How to implement Artificial Neural Networks in Tensorflow 2.0
How to implement Convolutional Neural Networks in Tensorflow 2.0
How to implement Recurrent Neural Networks in Tensorflow 2.0
How to build your own Transfer Learning application in Tensorflow 2.0
How to build a stock market trading bot using Reinforcement Learning (Deep-Q Network)
How to build Machine Learning Pipeline in Tensorflow 2.0
How to conduct Data Validation and Dataset Preprocessing using TensorFlow Data Validation and TensorFlow Transform.
Putting a TensorFlow 2.0 model into production
더 보기",영어,https://www.udemy.com/course/tensorflow-2/
data-science,ChatGPT,ChatGPT - The Complete Guide to ChatGPT & OpenAI APIs,모든 수준,"17,000",23000,12시간 주문형 동영상,"배울 내용
Master ChatGPT essentials & understand core ChatGPT concepts
Engineer perfect prompts to boost efficiency and impact
Learn key ChatGPT tricks & tips to 10x your productivity
Generate content & code with ease
Turbocharge daily tasks
Innovate with AI by integrating OpenAI's APIs into custom code
Use Midjourney to generate stunning images with help of AI
Automate AI workflows with AutoGPT & LangChain",영어,https://www.udemy.com/course/chatgpt-bard-bing-complete-guide-to-chatgpt-openai-apis/
data-science,ETL,Data Manipulation in Python: A Pandas Crash Course,초급자,"59,000",69000,9시간 주문형 동영상,"배울 내용
Visualise data using methods from histograms to dimensionality reduction.
Create, save and serialise data frames in and out of multiple formats.
Clean and format data easily.
Detect and intelligently fill missing values.
Group, aggregate and summarise your data.
Merge data sources into a beautiful whole.
Pivot and cross-tabulate data like a pro.
Intersplice, summarise and investigate time series data.
Seamlessly work with data from different time zones.
Learn the common pitfalls and traps that ensnare beginners and how to avoid them.",영어,https://www.udemy.com/course/data-manipulation-in-python/
data-science,Azure Synapse Analytics,Azure Synapse Analytics For Data Engineers -Hands On Project,모든 수준,"17,000",69000,13.5시간 주문형 동영상,"배울 내용
You will learn how to build a real world project using Azure Synapse Analytics. This course has been taught using real world data from NYC Taxi Trips data
You will acquire professional level data engineering skills in Azure Synapse Analytics
You will learn how to create SQL scripts and Spark notebooks in Azure Synapse Analytics
You will learn how to create dedicated SQL pools and spark pools in Azure Synapse Analytics
You will learn how to enable synapse link and enable analytic store in Cosmos DB
You will learn how to ingest and transform data Serverless SQL Pool and Spark Pool
You will learn how to load data into dedicated SQL Pool
You will learn how to serve data to Power BI from Serverless SQL Pool and Dedicated SQL Pool
더 보기",영어,https://www.udemy.com/course/azure-synapse-analytics-for-data-engineers/
data-science,Time Series Analysis,"Time Series Analysis, Forecasting, and Machine Learning",중급자,"49,000",,23.5시간 주문형 동영상,"배울 내용
ETS and Exponential Smoothing Models
Holt's Linear Trend Model and Holt-Winters
Autoregressive and Moving Average Models (ARIMA)
Seasonal ARIMA (SARIMA), and SARIMAX
Auto ARIMA
The statsmodels Python library
The pmdarima Python library
Machine learning for time series forecasting
Deep learning (ANNs, CNNs, RNNs, and LSTMs) for time series forecasting
Tensorflow 2 for predicting stock prices and returns
Vector autoregression (VAR) and vector moving average (VMA) models (VARMA)
AWS Forecast (Amazon's time series forecasting service)
더 보기",영어,https://www.udemy.com/course/time-series-analysis/
data-science,Deep Learning,PyTorch: Deep Learning and Artificial Intelligence,모든 수준,"49,000",,24.5시간 주문형 동영상,"배울 내용
Artificial Neural Networks (ANNs) / Deep Neural Networks (DNNs)
Predict Stock Returns
Time Series Forecasting
Computer Vision
How to build a Deep Reinforcement Learning Stock Trading Bot
GANs (Generative Adversarial Networks)
Recommender Systems
Image Recognition
Convolutional Neural Networks (CNNs)
Recurrent Neural Networks (RNNs)
Natural Language Processing (NLP) with Deep Learning
Demonstrate Moore's Law using Code
더 보기",영어,https://www.udemy.com/course/pytorch-deep-learning/
data-science,PySpark,A Crash Course In PySpark,초급자,"19,000",25000,1.5시간 주문형 동영상,"배울 내용
PySpark, Apache Spark, Big Data Analytics, Big Data Processing, Python",영어,https://www.udemy.com/course/a-crash-course-in-pyspark/
data-science,Amazon Sagemaker,AWS SageMaker Practical for Beginners | Build 6 Projects,중급자,"59,000",69000,16시간 주문형 동영상,"배울 내용
Train and deploy AI/ML models using AWS SageMaker
Optimize model parameters using hyperparameters optimization search.
Develop, train, test and deploy linear regression model to make predictions.
Deploy production level multi-polynomial regression model to predict store sales based on the given features.
Develop a deploy deep learning-based model to perform image classification.
Develop time series forecasting models to predict future product prices using DeepAR.
Develop and deploy sentiment analysis model using SageMaker.
Deploy trained NLP model and interact/make predictions using secure API.
Train and evaluate Object Detection model using SageMaker built-in algorithms.",영어,https://www.udemy.com/course/practical-aws-sagemaker-6-real-world-case-studies/
data-science,Pandas,2023 Python Data Analysis & Visualization Masterclass,초급자,"17,000",79000,20.5시간 주문형 동영상,"배울 내용
Master Pandas Dataframes and Series
Create beautiful visualizations with Seaborn
Analyze dozens of real-world datasets
Practice with tons of exercises and challenges
Learn the ins and outs of Matplotlib
Organize, filter, clean, aggregate, and analyze DataFrames
Master Hierarchical Indexing
Merge datasets together in Pandas
Create line, bar, box, scatter, pie, violin, rug, swarm, strip, and other plots!
Work with Jupyter Notebooks",영어,https://www.udemy.com/course/python-data-analysis-visualization/
data-science,ChatGPT,"OpenAI Python API Bootcamp: Learn to use AI, GPT, and more!",중급자,"17,000",69000,9시간 주문형 동영상,"배울 내용
Understand the basics of the OpenAI API
Set-up an OpenAI Account for API use
Learn to use OpenAI API with Python for various tasks
Create potential start-up ideas through 10+ projects
Integrate OpenAI API into existing Python applications for added AI capabilities
Learn how to use Text Embedding with OpenAI
Understand how to apply OpenAI's GPT models
Discover how to use the DALLE-2 API to generate images
Learn to create content and images automatically for users",영어,https://www.udemy.com/course/openai-python-api-bootcamp-learn-to-use-ai-gpt3-and-more/
data-science,Statistics,Statistics / Data Analysis in SPSS: Inferential Statistics,모든 수준,"20,000",59000,5시간 주문형 동영상,"배울 내용
In this course, you will gain proficiency in how to analyze a number of statistical procedures in SPSS.
You will learn how to interpret the output of a number of different statistical tests
Learn how to write the results of statistical analyses using APA format",영어,https://www.udemy.com/course/inferential-statistics-spss/
data-science,Machine Learning,Machine Learning Practical Workout | 8 Real-World Projects,초급자,"48,000",59000,14시간 주문형 동영상,"배울 내용
Deep Learning Practical Applications
Machine Learning Practical Applications
How to use ARTIFICIAL NEURAL NETWORKS to predict car sales
How to use DEEP NEURAL NETWORKS for image classification
How to use LE-NET DEEP NETWORK to classify Traffic Signs
How to apply TRANSFER LEARNING for CNN image classification
How to use PROPHET TIME SERIES to predict crime
How to use PROPHET TIME SERIES to predict market conditions
How to develop NATURAL LANGUAGE PROCESSING MODEL to analyze Reviews
How to apply NATURAL LANGUAGE PROCESSING to develop spam filder
How to use USER-BASED COLLABORATIVE FILTERING to develop recommender system
더 보기",영어,https://www.udemy.com/course/deep-learning-machine-learning-practical/
data-science,Financial Analysis,Financial Engineering and Artificial Intelligence in Python,모든 수준,"49,000",,21.5시간 주문형 동영상,"배울 내용
Forecasting stock prices and stock returns
Time series analysis
Holt-Winters exponential smoothing model
ARIMA
Efficient Market Hypothesis
Random Walk Hypothesis
Exploratory data analysis
Alpha and Beta
Distributions and correlations of stock returns
Modern portfolio theory
Mean-Variance Optimization
Efficient frontier, Sharpe ratio, Tangency portfolio
CAPM (Capital Asset Pricing Model)
Q-Learning for Algorithmic Trading
더 보기",영어,https://www.udemy.com/course/ai-finance/
data-science,Time Series Analysis,Time Series Analysis and Forecasting using Python,모든 수준,"19,000",23000,13.5시간 주문형 동영상,"배울 내용
Get a solid understanding of Time Series Analysis and Forecasting
Understand the business scenarios where Time Series Analysis is applicable
Building 5 different Time Series Forecasting Models in Python
Learn about Auto regression and Moving average Models
Learn about ARIMA and SARIMA models for forecasting
Use Pandas DataFrames to manipulate Time Series data and make statistical computations",영어,https://www.udemy.com/course/machine-learning-time-series-forecasting-in-python/
data-science,Regression Analysis,Complete Linear Regression Analysis in Python,모든 수준,"20,000",25000,7.5시간 주문형 동영상,"배울 내용
Learn how to solve real life problem using the Linear Regression technique
Preliminary analysis of data using Univariate and Bivariate analysis before running Linear regression
Predict future outcomes basis past data by implementing Simplest Machine Learning algorithm
Understand how to interpret the result of Linear Regression model and translate them into actionable insight
Understanding of basics of statistics and concepts of Machine Learning
Indepth knowledge of data collection and data preprocessing for Machine Learning Linear Regression problem
Learn advanced variations of OLS method of Linear Regression
Course contains a end-to-end DIY project to implement your learnings from the lectures
더 보기",영어,https://www.udemy.com/course/machine-learning-basics-building-regression-model-in-python/
data-science,Regression Analysis,Deep Learning Foundation : Linear Regression and Statistics,모든 수준,"20,000",25000,7시간 주문형 동영상,"배울 내용
Mathematics behind R-Squared, Linear Regression,VIF and more!
Deep understating of Gradient descent and Optimization
Program your own version of a linear regression model in Python
Derive and solve a linear regression model, and implement it appropriately to data science problems
Statistical background of Linear regression and Assumptions
Assumptions of linear regression hypothesis testing
Writing codes for T-Test, Z-Test and Chi-Squared Test in python",영어,https://www.udemy.com/course/linear-regression-in-python-statistics-and-coding/
data-science,Statistics,Statistics & Mathematics for Data Science & Data Analytics,초급자,"17,000",79000,11.5시간 주문형 동영상,"배울 내용
Master the fundamentals of statistics for data science & data analytics
Master descriptive statistics & probability theory
Machine learning methods like Decision Trees and Decision Forests
Probability distributions such as Normal distribution, Poisson Distribution and more
Hypothesis testing, p-value, type I & type II error
Logistic Regressions, Multiple Linear Regression, Regression Trees
Correlation, R-Square, RMSE, MAE, coefficient of determination and more",영어,https://www.udemy.com/course/statistics-for-data-science-data-analytics/
data-science,Machine Learning,Machine Learning and AI: Support Vector Machines in Python,전문가,"22,000",69000,9시간 주문형 동영상,"배울 내용
Apply SVMs to practical applications: image recognition, spam detection, medical diagnosis, and regression analysis
Understand the theory behind SVMs from scratch (basic geometry)
Use Lagrangian Duality to derive the Kernel SVM
Understand how Quadratic Programming is applied to SVM
Support Vector Regression
Polynomial Kernel, Gaussian Kernel, and Sigmoid Kernel
Build your own RBF Network and other Neural Networks based on SVM",영어,https://www.udemy.com/course/support-vector-machines-in-python/
data-science,Natural Language Processing,Data Science: Transformers for Natural Language Processing,모든 수준,"49,000",,18.5시간 주문형 동영상,"배울 내용
Apply transformers to real-world tasks with just a few lines of code
Fine-tune transformers on your own datasets with transfer learning
Sentiment analysis, spam detection, text classification
NER (named entity recognition), parts-of-speech tagging
Build your own article spinner for SEO
Generate believable human-like text
Neural machine translation and text summarization
Question-answering (e.g. SQuAD)
Zero-shot classification
Understand self-attention and in-depth theory behind transformers
Implement transformers from scratch
Use transformers with both Tensorflow and PyTorch
더 보기",영어,https://www.udemy.com/course/data-science-transformers-nlp/
data-science,PyTorch,PyTorch for Deep Learning in 2023: Zero to Mastery,초급자,"17,000",79000,52시간 주문형 동영상,"배울 내용
Everything from getting started with using PyTorch to building your own real-world models
Understand how to integrate Deep Learning into tools and applications
Build and deploy your own custom trained PyTorch neural network accessible to the public
Master deep learning and become a top candidate for recruiters seeking Deep Learning Engineers
The skills you need to become a Deep Learning Engineer and get hired with a chance of making US$100,000+ / year
Why PyTorch is a fantastic way to start working in machine learning
Create and utilize machine learning algorithms just like you would write a Python program
How to take data, build a ML algorithm to find patterns, and then use that algorithm as an AI to enhance your applications
To expand your Machine Learning and Deep Learning skills and toolkit",영어,https://www.udemy.com/course/pytorch-for-deep-learning/
data-science,Neural Networks,Neural Networks in Python: Deep Learning for Beginners,모든 수준,"20,000",25000,9.5시간 주문형 동영상,"배울 내용
Get a solid understanding of Artificial Neural Networks (ANN) and Deep Learning
Understand the business scenarios where Artificial Neural Networks (ANN) is applicable
Building a Artificial Neural Networks (ANN) in Python
Use Artificial Neural Networks (ANN) to make predictions
Learn usage of Keras and Tensorflow libraries
Use Pandas DataFrames to manipulate data and make statistical computations.",영어,https://www.udemy.com/course/neural-network-understanding-and-building-an-ann-in-python/
data-science,Reinforcement Learning,Deep Reinforcement Learning 2.0,초급자,"59,000",69000,9.5시간 주문형 동영상,"배울 내용
Q-Learning
Deep Q-Learning
Policy Gradient
Actor Critic
Deep Deterministic Policy Gradient (DDPG)
Twin-Delayed DDPG (TD3)
The Foundation Techniques of Deep Reinforcement Learning
How to implement a state of the art AI model that is over performing the most challenging virtual applications",영어,https://www.udemy.com/course/deep-reinforcement-learning/
data-science,Machine Learning,Machine Learning & Data Science A-Z: Hands-on Python 2023,모든 수준,"19,000",25000,14.5시간 주문형 동영상,"배울 내용
Understanding the basic concepts
Complete tutorial about basic packages like Numpy and Pandas
Data Visualization
Data Preprocessing
Understanding the concept behind the algorithms
Developing different kinds of Machine Learning models
Knowing how to optimize your models' hyperparameters
Learn how to develop models based on the requirement of your future business",영어,https://www.udemy.com/course/data-science-machine-learning-a-z-hands-on-python/
data-science,Computer Vision,Deep Learning :Adv. Computer Vision (object detection+more!),중급자,"22,000",27000,7.5시간 주문형 동영상,"배울 내용
computer vision
deep learning
TensorFlow",영어,https://www.udemy.com/course/advanced-computer-vision-transfer-learning-with-tensorflow/
data-science,Probability,Probability for Statistics and Data Science,모든 수준,"39,000",48000,3.5시간 주문형 동영상,"배울 내용
Understand probability theory
Discover Combinatorics
Learn how to use and interpret Bayesian Notation
Different types of distributions variables can follow",영어,https://www.udemy.com/course/probability-for-statistics-and-data-science/
data-science,LangChain,LangChain- Develop LLM powered applications with LangChain,중급자,"19,000",23000,5.5시간 주문형 동영상,"배울 내용
Become proficient in LangChain
Have an end to end working LangChain based generative AI application
Prompt Engineering Theory: Chain of Thought, ReAct, Few Shot prompting and understand how LangChain is build under the hood
Understand how to navigate inside the LangChain opensource codebase
Large Language Models theory for software engineers
LangChain: Lots of chains Chains, Agents,, DocumentLoader, TextSplitter, OutputParser, Memory
Vectorestores/ Vector Databasrs (Pinecone, FAISS)",영어,https://www.udemy.com/course/langchain/
