href,title,company_name,job_location,job_classification,due_date,work_experience,skills,company_intro,main_task,qualification,preference,procedure,benefits,job_location_detail,detail_description
https://www.jobplanet.co.kr/job/search?posting_ids%5B%5D=1252662,비즈니스 분석가(Business Analyst),(주)더블엔씨,서울,데이터 분석가,2023.08.21 D-30 (채용시 마감),경력무관,"데이터분석, SQL, 데이터 분석, Tableau","[ 더블엔씨 소개 ] 

더블엔씨와 성장의 즐거움을 함께하고 소비 혁신에 합류할 동료를 찾습니다!
더블엔씨는 국내 최초 기프티콘 거래 플랫폼 ‘니콘내콘’ 을 운영하는 IT 스타트업입니다.
니콘내콘은 누적 다운로드 수 113만 건, 누적 거래액 1400억 원을 달성하며 꾸준히 성장하고 있습니다.
기프티콘 리셀 플랫폼을 시작으로, 누구나 합리적인 소비를 할 수 있도록 도와주는 서비스로 성장하는 것이 우리의 목표입니다.

더블엔씨에 대해 더 자세히 알아보고 싶으시다면 채용 홈페이지를 참고해 주세요.
https://doublenc.career.greetinghr.com/","[ 이런 업무를 담당합니다 ]

• 커머스 데이터 분석 및 가공을 통해 데이터 기반의 프로덕트 운영을 지원합니다.
• 주요 지표를 설정하여 모니터링하고, 인사이트를 도출합니다.
• 데이터 리포팅 및 시각화를 통해 비즈니스 성장을 위한 액션 플랜을 제안합니다.","[ 이런 분을 찾고 있습니다 ]

• SQL을 활용한 데이터 분석과 Tableau 등 BI 툴을 활용한 대시보드 구축이 가능하신 분
• 비즈니스 관점에 대한 이해도가 있으신 분
• 기획, 운영, 개발 등 다양한 직군과 원활한 커뮤니케이션 및 협업이 가능하신 분","[ 이런 분이면 더 좋습니다 ]

• 데이터 기반의 인사이트를 통해 서비스 지표 상승이나 문제 해결의 경험이 있으신 분
• 모바일 서비스 또는 이커머스 산업에 대한 이해가 높으신 분
• 자기주도적으로 업무를 수행하시는 분
• 세일즈/비즈니스 관련 지표 운영 경험이 있으신 분","[합류 프로세스]

• 서류 전형 ＞ 전화 인터뷰 > 비대면 인터뷰 > 대면 인터뷰 ＞ 최종 합격


[안내사항]

• 최종 합격 전, 레퍼런스 체크가 진행될 수 있습니다.
• 신규 입사자에 대해 3개월의 온보딩(수습) 기간을 두고 있습니다. (급여 100% 지급)","[ 혜택 및 복지 ]
더블엔씨는 구성원들에게 최적의 환경을 제공하기 위해 항상 고민하고 있습니다.
더블엔씨의 복지는 매일 매일 업그레이드 됩니다.

1. 유연하고 효율적으로 일해요.
• 나이, 직위 관계없이 모두 동등한 ‘님’이에요.
• 원하는 시간에 자유롭게 출근해요. (08:30 ~ 10:30)
• 업무용 개인 장비 구매 시 최대 20만 원까지 지원해 드려요.
• 야근은 하지 않아요. (꼭 해야 한다면 저녁 식사&택시비 100% 지원!)
• 휴가 사용엔 이유가 없어요. 1시간 단위 연차도 가능!

2. 성장과 발전을 지원해요.
• 신규 입사자의 빠른 적응을 위해 Buddy와 온보딩 프로그램이 있어요.
• 동반 성장을 위한 직무 스터디 활동과 비용을 지원해 드려요.
• 직무와 관련된 도서 구매 및 온오프라인 교육을 무제한 지원해 드려요.
• 직접 고객이 되어보도록 매월 니콘머니를 최대 5만원까지 드려요.
• 열심히 일했다면 재충전이 필요하죠. 최대 2주의 리프레시 휴가!

3. 이 외에도, 매일 복지를 더하고 있어요.
• 식비 고민을 덜 수 있도록, 매일 점심식대 7,000원을 지원해 드려요.
• 금요일은 점심시간 1시간 30분! 다양한 구성원과 점심을 즐겨요.
• 몸도 마음도 건강하게, 건강검진&심리상담 지원해 드려요.
• 기쁨도 슬픔도 나누고 싶어요. 경조휴가 및 경조금 지원해 드려요.
• 명절은 가족들과 행복하게 보내요. 단축 근무 시행&명절 선물 드려요.","서울 강남구 테헤란로 501, 브이플렉스 ","<section class=""recruitment-detail""><div class=""recruitment-detail__box recruitment-summary""><h3 class=""recruitment-detail__tit"">요약</h3><dl class=""recruitment-summary__dl""><dt class=""recruitment-summary__dt""><i class=""recruitment-summary__icon jp-calendar""></i>마감일</dt><dd class=""recruitment-summary__dd""><span class=""recruitment-summary__end"">2023.08.21 </span><span class=""recruitment-summary__dday"">D-30 (채용시 마감)</span></dd><dt class=""recruitment-summary__dt""><i class=""recruitment-summary__icon jp-briefcase""></i>직무</dt><dd class=""recruitment-summary__dd"">데이터 분석가</dd><dt class=""recruitment-summary__dt""><i class=""recruitment-summary__icon jp-bar-chart""></i><span>경력</span></dt><dd class=""recruitment-summary__dd"">경력무관</dd><dt class=""recruitment-summary__dt""><i class=""recruitment-summary__icon jp-check-circle""></i>고용형태</dt><dd class=""recruitment-summary__dd"">정규직</dd><dt class=""recruitment-summary__dt""><i class=""recruitment-summary__icon jp-won-sign""></i>급여</dt><dd class=""recruitment-summary__dd"">면접 후 결정</dd><dt class=""recruitment-summary__dt""><i class=""recruitment-summary__icon jp-server""></i>스킬</dt><dd class=""recruitment-summary__dd"">데이터분석, SQL, 데이터 분석, Tableau</dd></dl></div><div class=""recruitment-detail__box js-slide js-image""><h3 class=""recruitment-detail__tit"">기업 이미지</h3><ul class=""recruitment-detail__list swiper-wrapper""><li class=""recruitment-detail__item swiper-slide""><div class=""recruitment-detail__round"" style=""cursor: pointer;""><img alt=""기업 이미지"" class=""recruitment-detail__img"" src=""https://jpassets.jobplanet.co.kr/production/uploads/material/media/94/bg_transparent_3px.png"" style='background-image: url(""https://jpassets.jobplanet.co.kr/production/uploads/company_photo/filename/20022/cropped_low__%ED%81%AC%EA%B8%B0%EB%B3%80%ED%99%98__%ED%81%AC%EA%B8%B0%EB%B3%80%ED%99%98_%ED%95%A9%EC%84%B1%EC%B5%9C%EC%A2%85.jpg"");'/></div></li><li class=""recruitment-detail__item swiper-slide""><div class=""recruitment-detail__round"" style=""cursor: pointer;""><img alt=""기업 이미지"" class=""recruitment-detail__img"" src=""https://jpassets.jobplanet.co.kr/production/uploads/material/media/94/bg_transparent_3px.png"" style='background-image: url(""https://jpassets.jobplanet.co.kr/production/uploads/company_photo/filename/20222/cropped_low__%ED%81%AC%EA%B8%B0%EB%B3%80%ED%99%98__%ED%81%AC%EA%B8%B0%EB%B3%80%ED%99%98_1--%20%E1%84%8C%E1%85%A5%E1%86%AB%E1%84%8E%E1%85%A6_1%202.jpg"");'/></div></li></ul></div><div class=""recruitment-detail__box""><h3 class=""recruitment-detail__tit"">기업 소개</h3><p class=""recruitment-detail__txt"">[ 더블엔씨 소개 ] 
<br/>
<br/>더블엔씨와 성장의 즐거움을 함께하고 소비 혁신에 합류할 동료를 찾습니다!
<br/>더블엔씨는 국내 최초 기프티콘 거래 플랫폼 ‘니콘내콘’ 을 운영하는 IT 스타트업입니다.
<br/>니콘내콘은 누적 다운로드 수 113만 건, 누적 거래액 1400억 원을 달성하며 꾸준히 성장하고 있습니다.
<br/>기프티콘 리셀 플랫폼을 시작으로, 누구나 합리적인 소비를 할 수 있도록 도와주는 서비스로 성장하는 것이 우리의 목표입니다.
<br/>
<br/>더블엔씨에 대해 더 자세히 알아보고 싶으시다면 채용 홈페이지를 참고해 주세요.
<br/><a href=""https://doublenc.career.greetinghr.com/"" rel=""noopener noreferrer"" target=""_blank"">https://doublenc.career.greetinghr.com/</a><br/></p></div><div class=""recruitment-detail__box""><h3 class=""recruitment-detail__tit"">주요 업무</h3><p class=""recruitment-detail__txt"">[ 이런 업무를 담당합니다 ]
<br/>
<br/>• 커머스 데이터 분석 및 가공을 통해 데이터 기반의 프로덕트 운영을 지원합니다.
<br/>• 주요 지표를 설정하여 모니터링하고, 인사이트를 도출합니다.
<br/>• 데이터 리포팅 및 시각화를 통해 비즈니스 성장을 위한 액션 플랜을 제안합니다.<br/></p></div><div class=""recruitment-detail__box""><h3 class=""recruitment-detail__tit"">자격 요건</h3><p class=""recruitment-detail__txt"">[ 이런 분을 찾고 있습니다 ]
<br/>
<br/>• SQL을 활용한 데이터 분석과 Tableau 등 BI 툴을 활용한 대시보드 구축이 가능하신 분
<br/>• 비즈니스 관점에 대한 이해도가 있으신 분
<br/>• 기획, 운영, 개발 등 다양한 직군과 원활한 커뮤니케이션 및 협업이 가능하신 분<br/></p></div><div class=""recruitment-detail__box""><h3 class=""recruitment-detail__tit"">우대사항</h3><p class=""recruitment-detail__txt"">[ 이런 분이면 더 좋습니다 ]
<br/>
<br/>• 데이터 기반의 인사이트를 통해 서비스 지표 상승이나 문제 해결의 경험이 있으신 분
<br/>• 모바일 서비스 또는 이커머스 산업에 대한 이해가 높으신 분
<br/>• 자기주도적으로 업무를 수행하시는 분
<br/>• 세일즈/비즈니스 관련 지표 운영 경험이 있으신 분<br/></p></div><div class=""recruitment-detail__box""><h3 class=""recruitment-detail__tit"">채용 절차</h3><p class=""recruitment-detail__txt"">[합류 프로세스]
<br/>
<br/>• 서류 전형 ＞ 전화 인터뷰 &gt; 비대면 인터뷰 &gt; 대면 인터뷰 ＞ 최종 합격
<br/>
<br/>
<br/>[안내사항]
<br/>
<br/>• 최종 합격 전, 레퍼런스 체크가 진행될 수 있습니다.
<br/>• 신규 입사자에 대해 3개월의 온보딩(수습) 기간을 두고 있습니다. (급여 100% 지급)<br/></p></div><div class=""recruitment-detail__box""><h3 class=""recruitment-detail__tit"">복리후생</h3><p class=""recruitment-detail__txt"">[ 혜택 및 복지 ]
<br/>더블엔씨는 구성원들에게 최적의 환경을 제공하기 위해 항상 고민하고 있습니다.
<br/>더블엔씨의 복지는 매일 매일 업그레이드 됩니다.
<br/>
<br/>1. 유연하고 효율적으로 일해요.
<br/>• 나이, 직위 관계없이 모두 동등한 ‘님’이에요.
<br/>• 원하는 시간에 자유롭게 출근해요. (08:30 ~ 10:30)
<br/>• 업무용 개인 장비 구매 시 최대 20만 원까지 지원해 드려요.
<br/>• 야근은 하지 않아요. (꼭 해야 한다면 저녁 식사&amp;택시비 100% 지원!)
<br/>• 휴가 사용엔 이유가 없어요. 1시간 단위 연차도 가능!
<br/>
<br/>2. 성장과 발전을 지원해요.
<br/>• 신규 입사자의 빠른 적응을 위해 Buddy와 온보딩 프로그램이 있어요.
<br/>• 동반 성장을 위한 직무 스터디 활동과 비용을 지원해 드려요.
<br/>• 직무와 관련된 도서 구매 및 온오프라인 교육을 무제한 지원해 드려요.
<br/>• 직접 고객이 되어보도록 매월 니콘머니를 최대 5만원까지 드려요.
<br/>• 열심히 일했다면 재충전이 필요하죠. 최대 2주의 리프레시 휴가!
<br/>
<br/>3. 이 외에도, 매일 복지를 더하고 있어요.
<br/>• 식비 고민을 덜 수 있도록, 매일 점심식대 7,000원을 지원해 드려요.
<br/>• 금요일은 점심시간 1시간 30분! 다양한 구성원과 점심을 즐겨요.
<br/>• 몸도 마음도 건강하게, 건강검진&amp;심리상담 지원해 드려요.
<br/>• 기쁨도 슬픔도 나누고 싶어요. 경조휴가 및 경조금 지원해 드려요.
<br/>• 명절은 가족들과 행복하게 보내요. 단축 근무 시행&amp;명절 선물 드려요.<br/></p></div><div class=""recruitment-detail__box""><h3 class=""recruitment-detail__tit"">회사위치</h3><p class=""recruitment-detail__txt"">서울 강남구 테헤란로 501, 브이플렉스 <br/></p></div><div class=""recruitment-detail__box recruitment-contact""><h3 class=""recruitment-detail__tit"">문의처</h3><dl class=""recruitment-contact__dl""><dt class=""recruitment-contact__dt"">담당자</dt><dd class=""recruitment-contact__dd"">인사담당자</dd></dl></div><div class=""recruitment-detail__box js-slide js-info""><h3 class=""recruitment-detail__tit"">기업 문화</h3><ul class=""recruitment-detail__list swiper-wrapper""><li class=""recruitment-detail__item swiper-slide""><a class=""recruitment-detail__link"" href=""/contents/news-3532"" target=""_blank""><div class=""recruitment-detail__round""><img alt=""기업 이미지"" class=""recruitment-detail__img"" src=""https://jpassets.jobplanet.co.kr/production/uploads/material/media/94/bg_transparent_3px.png"" style='background-image: url(""https://jpassets.jobplanet.co.kr/production/uploads/company_story/thumbnail/3532/w500_main.png"");'/></div><p class=""recruitment-culture__category"">인터뷰</p><h4 class=""recruitment-culture__tit"">더블엔씨를 '구성원과 함께 성장하는 회사'로</h4></a></li><li class=""recruitment-detail__item swiper-slide""><a class=""recruitment-detail__link"" href=""/contents/news-3711"" target=""_blank""><div class=""recruitment-detail__round""><img alt=""기업 이미지"" class=""recruitment-detail__img"" src=""https://jpassets.jobplanet.co.kr/production/uploads/material/media/94/bg_transparent_3px.png"" style='background-image: url(""https://jpassets.jobplanet.co.kr/production/uploads/company_story/thumbnail/3711/w500_main.png"");'/></div><p class=""recruitment-culture__category"">인터뷰</p><h4 class=""recruitment-culture__tit"">실습생부터 정규개발자까지 함께 성장 중입니다</h4></a></li></ul></div></section>"
https://www.jobplanet.co.kr/job/search?posting_ids%5B%5D=1252661,데이터분석가(Data Analyst),(주)더블엔씨,서울,데이터 분석가,2023.08.21 D-30 (채용시 마감),1년 이상,"데이터분석, python, SQL, R, 데이터 분석","[ 더블엔씨 소개 ] 

더블엔씨와 성장의 즐거움을 함께하고 소비 혁신에 합류할 동료를 찾습니다!
더블엔씨는 국내 최초 기프티콘 거래 플랫폼 ‘니콘내콘’ 을 운영하는 IT 스타트업입니다.
니콘내콘은 누적 다운로드 수 113만 건, 누적 거래액 1400억 원을 달성하며 꾸준히 성장하고 있습니다.
기프티콘 리셀 플랫폼을 시작으로, 누구나 합리적인 소비를 할 수 있도록 도와주는 서비스로 성장하는 것이 우리의 목표입니다.

더블엔씨에 대해 더 자세히 알아보고 싶으시다면 채용 홈페이지를 참고해 주세요.
https://doublenc.career.greetinghr.com/","[ 이런 업무를 담당합니다 ]

• 데이터 분석가로서 프로덕트팀의 일원이 되어 성과를 개선하기 위한 데이터 기반 결정을 내리는 데 도움을 줍니다.
• 데이터를 수집, 분석 및 시각화하여 사용자 행동을 이해하고 서비스가 사용자의 요구를 충족하고 있는지 확인합니다.
• 데이터를 사용하여 새로운 기능에 대한 아이디어를 생성하고 테스트하는 데 참여합니다.
• 주기적으로 데이터 분석 결과를 리포트하고 이를 프로덕트팀과 이해관계자에게 전달합니다.","[ 이런 분을 찾고 있습니다 ]

• SQL, Python, R 등 분석 도구 활용 능력이 우수하신 분
• 데이터 추출, 전처리, 분석, 인사이트 도출까지 데이터 분석 전과정을 경험해보신 분
• 데이터 기반의 문제 해결 능력과 논리적인 사고력을 가지신 분","[ 이런 분이면 더 좋습니다 ]

• 데이터 기반의 인사이트를 통해 서비스 지표 상승이나 문제 해결의 경험이 있으신 분
• 모바일 서비스 데이터 분석 방법에 대한 이해도가 높으신 분(AARRR, Cohort, Funnel, A/B Test 등)
• 자기주도적으로 업무를 수행하시는 분
• 기획, 운영, 개발 등 다양한 직군과 원활한 커뮤니케이션 및 협업이 가능하신 분","[합류 프로세스]

• 서류 전형 ＞ 전화 인터뷰 > 비대면 인터뷰 > 대면 인터뷰 ＞ 최종 합격


[안내사항]

• 최종 합격 전, 레퍼런스 체크가 진행될 수 있습니다.
• 신규 입사자에 대해 3개월의 온보딩(수습) 기간을 두고 있습니다. (급여 100% 지급)","[ 혜택 및 복지 ]
더블엔씨는 구성원들에게 최적의 환경을 제공하기 위해 항상 고민하고 있습니다.
더블엔씨의 복지는 매일 매일 업그레이드 됩니다.

1. 유연하고 효율적으로 일해요.
• 나이, 직위 관계없이 모두 동등한 ‘님’이에요.
• 원하는 시간에 자유롭게 출근해요. (08:30 ~ 10:30)
• 업무용 개인 장비 구매 시 최대 20만 원까지 지원해 드려요.
• 야근은 하지 않아요. (꼭 해야 한다면 저녁 식사&택시비 100% 지원!)
• 휴가 사용엔 이유가 없어요. 1시간 단위 연차도 가능!

2. 성장과 발전을 지원해요.
• 신규 입사자의 빠른 적응을 위해 Buddy와 온보딩 프로그램이 있어요.
• 동반 성장을 위한 직무 스터디 활동과 비용을 지원해 드려요.
• 직무와 관련된 도서 구매 및 온오프라인 교육을 무제한 지원해 드려요.
• 직접 고객이 되어보도록 매월 니콘머니를 최대 5만원까지 드려요.
• 열심히 일했다면 재충전이 필요하죠. 최대 2주의 리프레시 휴가!

3. 이 외에도, 매일 복지를 더하고 있어요.
• 식비 고민을 덜 수 있도록, 매일 점심식대 7,000원을 지원해 드려요.
• 금요일은 점심시간 1시간 30분! 다양한 구성원과 점심을 즐겨요.
• 몸도 마음도 건강하게, 건강검진&심리상담 지원해 드려요.
• 기쁨도 슬픔도 나누고 싶어요. 경조휴가 및 경조금 지원해 드려요.
• 명절은 가족들과 행복하게 보내요. 단축 근무 시행&명절 선물 드려요.","서울 강남구 테헤란로 501, 브이플렉스 ","<section class=""recruitment-detail""><div class=""recruitment-detail__box recruitment-summary""><h3 class=""recruitment-detail__tit"">요약</h3><dl class=""recruitment-summary__dl""><dt class=""recruitment-summary__dt""><i class=""recruitment-summary__icon jp-calendar""></i>마감일</dt><dd class=""recruitment-summary__dd""><span class=""recruitment-summary__end"">2023.08.21 </span><span class=""recruitment-summary__dday"">D-30 (채용시 마감)</span></dd><dt class=""recruitment-summary__dt""><i class=""recruitment-summary__icon jp-briefcase""></i>직무</dt><dd class=""recruitment-summary__dd"">데이터 분석가</dd><dt class=""recruitment-summary__dt""><i class=""recruitment-summary__icon jp-bar-chart""></i><span>경력</span></dt><dd class=""recruitment-summary__dd"">1년 이상</dd><dt class=""recruitment-summary__dt""><i class=""recruitment-summary__icon jp-check-circle""></i>고용형태</dt><dd class=""recruitment-summary__dd"">정규직</dd><dt class=""recruitment-summary__dt""><i class=""recruitment-summary__icon jp-won-sign""></i>급여</dt><dd class=""recruitment-summary__dd"">면접 후 결정</dd><dt class=""recruitment-summary__dt""><i class=""recruitment-summary__icon jp-server""></i>스킬</dt><dd class=""recruitment-summary__dd"">데이터분석, python, SQL, R, 데이터 분석</dd></dl></div><div class=""recruitment-detail__box js-slide js-image""><h3 class=""recruitment-detail__tit"">기업 이미지</h3><ul class=""recruitment-detail__list swiper-wrapper""><li class=""recruitment-detail__item swiper-slide""><div class=""recruitment-detail__round"" style=""cursor: pointer;""><img alt=""기업 이미지"" class=""recruitment-detail__img"" src=""https://jpassets.jobplanet.co.kr/production/uploads/material/media/94/bg_transparent_3px.png"" style='background-image: url(""https://jpassets.jobplanet.co.kr/production/uploads/company_photo/filename/20022/cropped_low__%ED%81%AC%EA%B8%B0%EB%B3%80%ED%99%98__%ED%81%AC%EA%B8%B0%EB%B3%80%ED%99%98_%ED%95%A9%EC%84%B1%EC%B5%9C%EC%A2%85.jpg"");'/></div></li><li class=""recruitment-detail__item swiper-slide""><div class=""recruitment-detail__round"" style=""cursor: pointer;""><img alt=""기업 이미지"" class=""recruitment-detail__img"" src=""https://jpassets.jobplanet.co.kr/production/uploads/material/media/94/bg_transparent_3px.png"" style='background-image: url(""https://jpassets.jobplanet.co.kr/production/uploads/company_photo/filename/20222/cropped_low__%ED%81%AC%EA%B8%B0%EB%B3%80%ED%99%98__%ED%81%AC%EA%B8%B0%EB%B3%80%ED%99%98_1--%20%E1%84%8C%E1%85%A5%E1%86%AB%E1%84%8E%E1%85%A6_1%202.jpg"");'/></div></li></ul></div><div class=""recruitment-detail__box""><h3 class=""recruitment-detail__tit"">기업 소개</h3><p class=""recruitment-detail__txt"">[ 더블엔씨 소개 ] 
<br/>
<br/>더블엔씨와 성장의 즐거움을 함께하고 소비 혁신에 합류할 동료를 찾습니다!
<br/>더블엔씨는 국내 최초 기프티콘 거래 플랫폼 ‘니콘내콘’ 을 운영하는 IT 스타트업입니다.
<br/>니콘내콘은 누적 다운로드 수 113만 건, 누적 거래액 1400억 원을 달성하며 꾸준히 성장하고 있습니다.
<br/>기프티콘 리셀 플랫폼을 시작으로, 누구나 합리적인 소비를 할 수 있도록 도와주는 서비스로 성장하는 것이 우리의 목표입니다.
<br/>
<br/>더블엔씨에 대해 더 자세히 알아보고 싶으시다면 채용 홈페이지를 참고해 주세요.
<br/><a href=""https://doublenc.career.greetinghr.com/"" rel=""noopener noreferrer"" target=""_blank"">https://doublenc.career.greetinghr.com/</a><br/></p></div><div class=""recruitment-detail__box""><h3 class=""recruitment-detail__tit"">주요 업무</h3><p class=""recruitment-detail__txt"">[ 이런 업무를 담당합니다 ]
<br/>
<br/>• 데이터 분석가로서 프로덕트팀의 일원이 되어 성과를 개선하기 위한 데이터 기반 결정을 내리는 데 도움을 줍니다.
<br/>• 데이터를 수집, 분석 및 시각화하여 사용자 행동을 이해하고 서비스가 사용자의 요구를 충족하고 있는지 확인합니다.
<br/>• 데이터를 사용하여 새로운 기능에 대한 아이디어를 생성하고 테스트하는 데 참여합니다.
<br/>• 주기적으로 데이터 분석 결과를 리포트하고 이를 프로덕트팀과 이해관계자에게 전달합니다.<br/></p></div><div class=""recruitment-detail__box""><h3 class=""recruitment-detail__tit"">자격 요건</h3><p class=""recruitment-detail__txt"">[ 이런 분을 찾고 있습니다 ]
<br/>
<br/>• SQL, Python, R 등 분석 도구 활용 능력이 우수하신 분
<br/>• 데이터 추출, 전처리, 분석, 인사이트 도출까지 데이터 분석 전과정을 경험해보신 분
<br/>• 데이터 기반의 문제 해결 능력과 논리적인 사고력을 가지신 분<br/></p></div><div class=""recruitment-detail__box""><h3 class=""recruitment-detail__tit"">우대사항</h3><p class=""recruitment-detail__txt"">[ 이런 분이면 더 좋습니다 ]
<br/>
<br/>• 데이터 기반의 인사이트를 통해 서비스 지표 상승이나 문제 해결의 경험이 있으신 분
<br/>• 모바일 서비스 데이터 분석 방법에 대한 이해도가 높으신 분(AARRR, Cohort, Funnel, A/B Test 등)
<br/>• 자기주도적으로 업무를 수행하시는 분
<br/>• 기획, 운영, 개발 등 다양한 직군과 원활한 커뮤니케이션 및 협업이 가능하신 분<br/></p></div><div class=""recruitment-detail__box""><h3 class=""recruitment-detail__tit"">채용 절차</h3><p class=""recruitment-detail__txt"">[합류 프로세스]
<br/>
<br/>• 서류 전형 ＞ 전화 인터뷰 &gt; 비대면 인터뷰 &gt; 대면 인터뷰 ＞ 최종 합격
<br/>
<br/>
<br/>[안내사항]
<br/>
<br/>• 최종 합격 전, 레퍼런스 체크가 진행될 수 있습니다.
<br/>• 신규 입사자에 대해 3개월의 온보딩(수습) 기간을 두고 있습니다. (급여 100% 지급)<br/></p></div><div class=""recruitment-detail__box""><h3 class=""recruitment-detail__tit"">복리후생</h3><p class=""recruitment-detail__txt"">[ 혜택 및 복지 ]
<br/>더블엔씨는 구성원들에게 최적의 환경을 제공하기 위해 항상 고민하고 있습니다.
<br/>더블엔씨의 복지는 매일 매일 업그레이드 됩니다.
<br/>
<br/>1. 유연하고 효율적으로 일해요.
<br/>• 나이, 직위 관계없이 모두 동등한 ‘님’이에요.
<br/>• 원하는 시간에 자유롭게 출근해요. (08:30 ~ 10:30)
<br/>• 업무용 개인 장비 구매 시 최대 20만 원까지 지원해 드려요.
<br/>• 야근은 하지 않아요. (꼭 해야 한다면 저녁 식사&amp;택시비 100% 지원!)
<br/>• 휴가 사용엔 이유가 없어요. 1시간 단위 연차도 가능!
<br/>
<br/>2. 성장과 발전을 지원해요.
<br/>• 신규 입사자의 빠른 적응을 위해 Buddy와 온보딩 프로그램이 있어요.
<br/>• 동반 성장을 위한 직무 스터디 활동과 비용을 지원해 드려요.
<br/>• 직무와 관련된 도서 구매 및 온오프라인 교육을 무제한 지원해 드려요.
<br/>• 직접 고객이 되어보도록 매월 니콘머니를 최대 5만원까지 드려요.
<br/>• 열심히 일했다면 재충전이 필요하죠. 최대 2주의 리프레시 휴가!
<br/>
<br/>3. 이 외에도, 매일 복지를 더하고 있어요.
<br/>• 식비 고민을 덜 수 있도록, 매일 점심식대 7,000원을 지원해 드려요.
<br/>• 금요일은 점심시간 1시간 30분! 다양한 구성원과 점심을 즐겨요.
<br/>• 몸도 마음도 건강하게, 건강검진&amp;심리상담 지원해 드려요.
<br/>• 기쁨도 슬픔도 나누고 싶어요. 경조휴가 및 경조금 지원해 드려요.
<br/>• 명절은 가족들과 행복하게 보내요. 단축 근무 시행&amp;명절 선물 드려요.<br/></p></div><div class=""recruitment-detail__box""><h3 class=""recruitment-detail__tit"">회사위치</h3><p class=""recruitment-detail__txt"">서울 강남구 테헤란로 501, 브이플렉스 <br/></p></div><div class=""recruitment-detail__box recruitment-contact""><h3 class=""recruitment-detail__tit"">문의처</h3><dl class=""recruitment-contact__dl""><dt class=""recruitment-contact__dt"">담당자</dt><dd class=""recruitment-contact__dd"">인사담당자</dd></dl></div><div class=""recruitment-detail__box js-slide js-info""><h3 class=""recruitment-detail__tit"">기업 문화</h3><ul class=""recruitment-detail__list swiper-wrapper""><li class=""recruitment-detail__item swiper-slide""><a class=""recruitment-detail__link"" href=""/contents/news-3532"" target=""_blank""><div class=""recruitment-detail__round""><img alt=""기업 이미지"" class=""recruitment-detail__img"" src=""https://jpassets.jobplanet.co.kr/production/uploads/material/media/94/bg_transparent_3px.png"" style='background-image: url(""https://jpassets.jobplanet.co.kr/production/uploads/company_story/thumbnail/3532/w500_main.png"");'/></div><p class=""recruitment-culture__category"">인터뷰</p><h4 class=""recruitment-culture__tit"">더블엔씨를 '구성원과 함께 성장하는 회사'로</h4></a></li><li class=""recruitment-detail__item swiper-slide""><a class=""recruitment-detail__link"" href=""/contents/news-3711"" target=""_blank""><div class=""recruitment-detail__round""><img alt=""기업 이미지"" class=""recruitment-detail__img"" src=""https://jpassets.jobplanet.co.kr/production/uploads/material/media/94/bg_transparent_3px.png"" style='background-image: url(""https://jpassets.jobplanet.co.kr/production/uploads/company_story/thumbnail/3711/w500_main.png"");'/></div><p class=""recruitment-culture__category"">인터뷰</p><h4 class=""recruitment-culture__tit"">실습생부터 정규개발자까지 함께 성장 중입니다</h4></a></li></ul></div></section>"
