대분류,소분류,강의명,난이도,가격(현재가격),가격(원래가격),총소요시간,강의소개,언어,출처
development-tools,Sociology,Global Citizenship - Your path to the globalized world,초급자,"₩19,000","₩25,000",43분 주문형 동영상,"배울 내용
Get an in depth understanding of Citizenship and its importance in today’s emerging world of Global Citizenship.
A better understanding and appreciation of one’s roles, rights and responsibilities as a responsible citizen.
Learn general tips and tricks on how to curate effective social action plan.
Learn how to step out of their comfort zone with self awareness and confidence.",영어,https://www.udemy.com/course/global-citizenship/
development-tools,ERP,The Complete ERPNext API Mastery Series,모든 수준,"₩35,000",,1.5시간 주문형 동영상,"배울 내용
An introduction to APIs
Setting up the environment for API writing within ERPNext
Writing our first API in ERPNext
ERPNext API Authentication, Access and the API response data
Formatting ERPNext APIs and making them Publicly accessible
Manipulating ERPNext API Response format & passing custom items to response body
Querying with parameters passed from external applications
Getting data from a fronted application and using it in your ERPNext API
Updating records in ERPNext with an API
Deleting items from an ERPNext DocType with an API
더 보기",영어,https://www.udemy.com/course/the-complete-erpnext-api-mastery-series/
development-tools,Visual Studio Code,Write Html & Css 5 Times Faster With Vs Code & Emmet 2023,모든 수준,"₩17,000","₩23,000",4.5시간 주문형 동영상,"배울 내용
Write code faster to be more productive.
From beginning to advanced concepts in vs code and emmet
Explore the UI of VSCode
Download ,Install and configure VS Code For Coding
Get familiar with Vs code User interface
how to work with HTML and CSS inside your Visual studio code
All about Vs code integrated terminal/Panel
How to work in multiple files side by side
Get the most out of the Editor area in Visual studio code
create your own keyboard shortcut
All Helpfull shortcuts for vs code
Shortcuts for file management , searching and replacing , opening/closing windows and editors.
더 보기",영어,https://www.udemy.com/course/learn-visual-studio-code-and-emmet-full-course-vs-code-masterclass-323/
development-tools,Docker,"Learn Docker: Images, Containers, DevOps & CI/CD - Hands On",모든 수준,"₩17,000","₩23,000",2시간 주문형 동영상,"배울 내용
What is Docker
CI/CD and DevOps
Installation of Docker
Running Docker images
Tags in Docker images
Removing Docker containers
Removing Docker images
Restarting a Docker container
Executing commands inside a running container
Viewing logs generated by the container
Delete multiple containers
Deleting all created images
Searching for images from the terminal
Rename a container
Display system-wide information
Save an image to a compressed file
더 보기",영어,https://www.udemy.com/course/docker-images-containers-devops-cicd/
development-tools,Salesforce Development,Salesforce Functions - From Zero to Hero,모든 수준,"₩17,000","₩23,000",5시간 주문형 동영상,"배울 내용
What is Salesforce Functions
What are the use cases of Salesforce Function and When to Go for it Over an Apex Solution
Architecture of Salesforce Functions and How it runs within the same salesforce Boundaries
Create Functions in Industry Standard Language Such as Java, JavaScript and TypeScript
Understanding What a Function or Compute Space is
Creating Compute Space and Connect it With Salesforce Org
Deploy Functions to Compute space and Invoke it from Apex Class
Invoking and Testing Functions Locally
더 보기",영어,https://www.udemy.com/course/zero-to-hero-in-salesforce-functions/
development-tools,Automation,Data Center DevOps: On-Prem Infrastructure Like The Cloud,중급자,"₩19,000","₩23,000",5.5시간 주문형 동영상,"배울 내용
Automate Windows and Linux virtual machine creation with Packer
Provision servers into VMWare from Packer virtual machine templates using Terraform
Configure virtual machines using Ansible
Integrate secure credential management into Packer, Ansible and Terraform using Vault
Dynamically create Ansible inventories from terraform plans
Deploy full application stacks with multiple servers and application configurations using Terraform and Ansible
Deploy, setup and manage build processes using Packer, Terraform, Vault and Ansible in Jenkins
Setup and configure the GOGS git server
Setup and configure Jenkins build server with integration to Git",영어,https://www.udemy.com/course/data-center-devops-on-prem-infrastructure-like-the-cloud/
development-tools,Git,Git & GitHub Master Course - Complete Guide,모든 수준,"₩17,000","₩23,000",6.5시간 주문형 동영상,"배울 내용
The basics of command prompt terminal in Windows
Basics of Git
How to handle local Git repositories
Git installation
Using github for source control
How to use Git Commands
How to make commits using Git terminal and VSC
How to check the history of your project",영어,https://www.udemy.com/course/the-git-complete-guide-learn-and-master-git-github/
development-tools,Embedded Systems,Learn MSP430 Programming while Implementing a Task Scheduler,중급자,"₩20,000","₩26,000",1시간 주문형 동영상,"배울 내용
Students will learn how to set up registers on the MSP430, the proper way to write firmware for low power consumption, and how to create a simple task scheduler.",영어,https://www.udemy.com/course/learn-msp430-programming/
development-tools,Docker,Containers Under the Hood,중급자,"₩17,000","₩69,000",11.5시간 주문형 동영상,"배울 내용
Ever wondered how Docker or any other container technology works under the hood?
Understand in depth the core concepts that underlie any container technology - Namespaces, Cgroups and Overlay Filesystems.
Understand the different Namespaces that enable Containers with detailed examples on PID, MOUNT, UTS and IPC Namespaces
Gain in-depth knowledge on Overlay Filesystems - what they are and what role they play in the world of Containers
Learn how to use Cgroups with step-by-step concrete examples for controlling the CPU and Memory available to an application
Create your own container by just using Namespaces, Cgroups and Overlay Filesystems
Learn what container images are, how image layering works under the hood, how they related to Overlay FS using detailed hands-on working examples.
See under the hood to understand how Cgroups are used in Containers and Kubernetes for resource allocation.
What a Kubernetes Control Plane is, what the key components are and how they work together
Gain a solid understanding of related concepts such as the proc filesystem and mount points. Learn how these tie into Namespaces.",영어,https://www.udemy.com/course/containers-under-the-hood/
development-tools,DevOps,DevOps Tools: Optimizing The Software Development Lifecycle,중급자,"₩20,000","₩25,000",2시간 주문형 동영상,"배울 내용
Git
GitHub
Git LFS
Nexus
Jira
Jenkins
DevOps
Tool Integrations
IT
Software",영어,https://www.udemy.com/course/optimizing-the-software-development-lifecycle/
development-tools,Business Fundamentals,Learning Path: Business Management with Odoo 10,중급자,"₩19,000","₩25,000",4시간 주문형 동영상,"배울 내용
Get familiar with Odoo Architecture and Odoo online
Know some troubleshooting and Odoo management tips
Learn to create a database in Odoo
Know the basic Odoo Interface
Learn installation of your application on Odoo
Learn how to enter a product, product invoicing page, and sales order
Learn to install a CRM application
Implementing the human resources application",영어,https://www.udemy.com/course/learning-path-business-management-with-odoo-10/
development-tools,GitHub,Github Actions: Become the Jedi of CI/CD 2023,모든 수준,"₩17,000","₩23,000",4.5시간 주문형 동영상,"배울 내용
CI/CD - it's like a personal assistant for your code. Only, it won't make your coffee. Sorry.
Setting up Github Actions workflows - the closest thing you'll get to being a cyborg developer
Automating tasks like building, testing, deploying, and creating release notes: more Netflix, less manual work.
Working with various Github Actions: a buffet of code awesomeness.
Troubleshooting and debugging Github Actions workflows: detective work with coffee.
Best practices for using Github Actions in a team: teamwork = dreamwork. Karen, stop breaking the code.
Integrating Github Actions with other tools: like playing with Lego blocks but for software solutions.
Using Github Actions beyond coding: automate your life (well, almost).",영어,https://www.udemy.com/course/become-the-jedi-of-cicd-github-actions/
development-tools,AWS DevOps,Linux Essential for DevOps - Data Scientist - Development,모든 수준,"₩17,000","₩23,000",1.5시간 주문형 동영상,"배울 내용
Linux Essentials for DevOps
Linux Essentials for Software Development
Linux Essentials for Data Science
Linux Commands to make you comfortable to work with CLI",영어,https://www.udemy.com/course/linux-essential-for-aws-devops-data-scientist-development/
development-tools,Docker,Docker and Containers Essentials,모든 수준,"₩20,000","₩25,000",3시간 주문형 동영상,"배울 내용
Docker
Creating Docker Images
Running Docker Containers
Package code into Images and Run Containers
Best Practices for creating Images
Debugging",영어,https://www.udemy.com/course/docker-and-containers-essentials/
development-tools,Hadoop,Simple Hadoop with EMR,중급자,"₩19,000","₩25,000",3.5시간 주문형 동영상,"배울 내용
Identify problems that can be solved by the Map Reduce Model
Write applications that run on hadoop
Run your existing or new applications on hadoop (EMR)
Save a lot of processing time like a boss!",영어,https://www.udemy.com/course/simple-hadoop/
development-tools,Recognition Software,Attendance System with Face Recognition in Python 2023,모든 수준,"₩17,000","₩23,000",9.5시간 주문형 동영상,"배울 내용
Real Time Live Attendance System
Detect and Idenify person name and person role with Face Recognition
Develop 3 Streamlit Web App
Integrate Face Recognition Model with Redis Database
Learn about Redis with Python
App-1: Real Time Live Attendance System
App-2: Registration Form for new teachers and students
App-3: Reporting",영어,https://www.udemy.com/course/attendance-software/
development-tools,Mac Terminal,Learn Terminal from Beginner to Professional,초급자,"₩19,000","₩25,000",1시간 주문형 동영상,"배울 내용
The ability to understand about the terminal and shell in details. From the history of terminal to the command usage.
Customize the terminal, make it colorful and beautiful.
Basic, Common and Daily Commands, Navigation, Roles and Permission, Advanced Topics Understanding.
Understand everything that's needed to improve the programming career.",영어,https://www.udemy.com/course/learn-bash-terminal/
development-tools,Vivado,Xilinx Vivado Essentials for the Logic Designer,중급자,"₩32,000","₩39,000",2.5시간 주문형 동영상,"배울 내용
Getting started designing FPGAs with Xilinx Vivado Design Tools",영어,https://www.udemy.com/course/xilinx-vivado-essentials-for-the-logic-designer/
development-tools,Oracle 1Z0-071,Practice Test Oracle Database SQL 1Z0-071,모든 수준,"₩20,000","₩25,000",,,영어,https://www.udemy.com/course/practice-test-oracle-certified-associate-1z0-071/
development-tools,GitHub,Learning GitHub Actions for DevOps CI/CD,모든 수준,"₩17,000","₩49,000",3시간 주문형 동영상,"배울 내용
Introduction to GitHub Actions
GitHub Actions Workflow Nuts & Bolts
DevOps Practices
Designing CICD pipeline in GitHub
Infra as Code deployment with GitHub actions",영어,https://www.udemy.com/course/learning-github-actions/
development-tools,Markdown,Learn GitHub Flavored Markdown,초급자,"₩20,000","₩25,000",3시간 주문형 동영상,"배울 내용
Create headings in GitHub-flavored Markdown.
Create lists in GitHub-flavored Markdown.
Add images to a document in GitHub-flavored Markdown.
Add links to a document in GitHub-flavored Markdown.",영어,https://www.udemy.com/course/learn-github-flavored-markdown/
development-tools,Code Editor,Secrets to Effortless Code Editing in Android Studio,모든 수준,"₩17,000","₩48,000",1.5시간 주문형 동영상,"배울 내용
Select anything you want with a few keystrokes
Let Android Studio finish boilerplate for you
Move cursor efficiently within a file (navigate to fields, to matching brackets, to bookmarks, or problems)
Work efficiently with lines without losing caret position
Switch effectively between two or more files
Find anything in your codebase using the Search Anywhere feature
Use Android Studio's powerful refactoring tools without touching the mouse
Define your own Live Templates, including the very useful Surround With templates
Do all this fluently, without having to stop to think",영어,https://www.udemy.com/course/effortless-android-studio/
development-tools,Google App Engine,Deploy a Serverless Django app on Google App Engine,중급자,"₩19,000","₩59,000",3.5시간 주문형 동영상,"배울 내용
How to use Serverless technology
How to use Google App Engine
How to use Google Cloud Datastore
How to use Google Cloud Secret Manager
How to setup a Django project using Docker
How to build a Django app",영어,https://www.udemy.com/course/serverless/
development-tools,Big Data,Big Data Internship Program - Data Processing - Hive and Pig,모든 수준,"₩19,000","₩25,000",2시간 주문형 동영상,"배울 내용
Have excellent understanding of Apache Hive and Pig tool with hands-on experience .
Understand the working of a project in real-world scenario.
Work experience in end-to-end Project ( Data Masking) and can mention in Resume .",영어,https://www.udemy.com/course/big-data-internship-program-data-processing-hive-and-pig/
development-tools,Talend,"Talend Advanced for Big Data, Cloud and Database integration",중급자,"₩17,000","₩69,000",8시간 주문형 동영상,"배울 내용
connect to Big Data and Cloud systems like Snowflake, Amazon S3 and MongoDB
use advanced database features, such as stored procedures, bulk loading, ELT, SCD
use custom Java code, libraries and external components
use existing routines and learn many types of data conversions",영어,https://www.udemy.com/course/talend-advanced-for-big-data-cloud-and-database-integration/
development-tools,Git,Git for Beginners: Learn Git in One Hour,초급자,"₩19,000","₩25,000",1시간 주문형 동영상,"배울 내용
The key concepts and techniques to start working with git.
Solve Merge Conflicts, Refactor Files and Stash Changes.
Create, Modify, Delete & Work with local repositories.
Work with branches by making & merging changes and comparing differences.
Create, Modify, Delete and Squash Commits.
Apply Everything your Learn on your Final Capstone Project!",영어,https://www.udemy.com/course/learn-git-from-scratch-for-beginners/
development-tools,Azure Kubernetes Service (AKS),Introduction to Azure Kubernetes Service - Terraform & ELK,초급자,"₩17,000","₩23,000",4.5시간 주문형 동영상,"배울 내용
Azure Kubernetes Service, Elastic Search Stack on a high level
Learn to write Kubernetes Manifest file and master Kubectl command
Monitor, configure and Watch Kubernetes dashboard for deployments [Deprecated]
Don;'t just deploy an nginx or hello world program, learn by deploying real world workloads like data base, front end.
Tips and tricks of Azure Kubernetes Service like testing before deployment, tools to manage your config
Learn to Automate Azure AKS Production grade clusters using Terraform
Learn Kubernetes Fundamentals in both imperative and declarative approaches
Understand core fundamentals of Kubernetes like when to use services, deployment, replica... and how to join them together in production environment
Learn to attach a static IP on AKS service",영어,https://www.udemy.com/course/introduction-to-azure-kubernetes-service/
development-tools,Git,Git and GitHub for Developers,초급자,"₩17,000","₩23,000",12.5시간 주문형 동영상,"배울 내용
Learn the basic Git commands: add, commit, push, fetch
Learn advanced Git commands: merge, rebase, config, alias
Backup your work and collaborate with others using Git remote repositories
See the full Git flow from the beginning of the project to the end
Discover the benefits of command-line Git over graphical user interfaces
Understand the role of GitHub and learn to use this platform",영어,https://www.udemy.com/course/git-for-developers/
development-tools,Visual Studio Code,Master VS Code: Learn To Use Visual Studio Code Like A Pro,중급자,"₩19,000","₩25,000",3.5시간 주문형 동영상,"배울 내용
Maximize your productivity while using Visual Studio Code
Have more fun while coding
Control VS Code with your keyboard using advanced key-bindings and shortcuts
Navigate between your files like a ninja",영어,https://www.udemy.com/course/master-vs-code/
development-tools,OpenCV,OpenCV Starter Project - Pencil Sketch and Cartoon Paint,초급자,"₩17,000","₩39,000",1시간 주문형 동영상,"배울 내용
Pencil Sketch Image
Image to Cartoon Image
Gaussian Blur, Median Blur
Bilateral Filter
Edge Preserving Filter, Detail Enhance Filter
Image Processing with OpenCV
Ipython Widgets",영어,https://www.udemy.com/course/image-to-cartoon-sketch-using-opencv-in-python/
development-tools,IntelliJ,IntelliJ IDEA 2021 for Java & Kotlin Developers,모든 수준,"₩17,000","₩48,000",6.5시간 주문형 동영상,"배울 내용
apply useful keyboard shortcuts
use refactoring support
quick code navigation
using technology integration (databases, docker, angular)
tips and tricks for increased productivity
analyzing applications with profiling and debugging
version control with git and advanced git features like git submodules
working with spring boot integration",영어,https://www.udemy.com/course/intellij-idea-for-java-devs/
development-tools,Data Visualization,Apache Zeppelin - Big Data Visualization Tool,모든 수준,"₩19,000","₩49,000",2시간 주문형 동영상,"배울 내용
Data Ingestion in Zeppelin environment
Configuring Interpreter in Zeppelin
How to Use Zeppelin to process Data in Spark Scala, Spark Python, SQL and MySQL
Data Discovery
Data Analytics in Zeppelin
Data Visualization
Pivot Chart
Dynamic Forms
Various types of Interpreters to integrate with various big data eco system
Visualization of results from big data",영어,https://www.udemy.com/course/apache-zeppelin-big-data-visualization-tool/
development-tools,Business Development,Infection Control for the Esthetician,모든 수준,"₩19,000","₩25,000",37분 주문형 동영상,"배울 내용
Identify the roles and purpose of the Health and Safety Protocols, Administration, and Governing bodies in respect to Health and Safety
Identify bloodborne pathogens and how they affect business in the spa
Explain the principles of infection control in the spa
Develop strategies to prevent hazards within the spa environment
Create protocols for staff to carry out day to day services and tasks within the spa",영어,https://www.udemy.com/course/infection-control-for-the-esthetician/
development-tools,GitHub,React Redux and Git Mastery with Hands-on Project,초급자,"₩17,000","₩23,000",4.5시간 주문형 동영상,"배울 내용
You will learn the basics of ReactJS and component development
You will learn about Redux state management
You will learn about various React hooks
You will learn about Importance of using Version Control System(VCS)
You will learn about the most popular VCS - Git/Github
You will learn to use Git commands from Git bash & Terminal",영어,https://www.udemy.com/course/react-redux-and-git-mastery-with-hands-on-project/
development-tools,Apache Nifi,Apache NiFi - A Complete Introduction | Master the Flow,초급자,"₩17,000","₩23,000",4시간 주문형 동영상,"배울 내용
Installing Apache Nifi
Apache Nifi Expression Language
Master core functionalities like FlowFile, FlowFile Processor, Process Groups,, etc.
Configuring Processors and Controller Services
Load and Back Pressure Management
Distributed Cache Maps",영어,https://www.udemy.com/course/apache-nifi-course/
development-tools,Kubernetes,Kubernetes for Beginners,초급자,"₩17,000","₩23,000",3시간 주문형 동영상,"배울 내용
Understand what is Kubernetes and its architecture which includes Nodes, Pods, Services and Deployments and how to manage Services and Deployments
Create Kubernetes cluster, manage it using Kubernetes Dashboard, create Pods using command line, connect to Pods and explore their internals
Understand and be able to create different kinds of services such as ClusterIP, NodePort and LoadBalancer and certainly understand how internal DNS works
Create Services and Deployments using YAML configuration files which allow to apply and update configurations fast and easy",영어,https://www.udemy.com/course/kubernetes-guide/
development-tools,Salesforce Lightning,Salesforce Lightning Process Builder With Real Time Examples,모든 수준,"₩19,000","₩25,000",6시간 주문형 동영상,"배울 내용
Salesforce Process Builder
salesforce lightning
Real time examples with process builder
Students will be able to build simple to complex business processes using Process builder
Invoke apex code from Processes
Updating Child record from process builder
How to post to chatter from Process builder
Scheduled automated action from process builder
Auto launch flow use in process builder
Invoke Approval process from process builder
Use quick action in process builder
Schedule and organize multiple actions in process builder
더 보기",영어,https://www.udemy.com/course/salesforce-lightning-process-builder-with-real-time-examples/
development-tools,Docker,Project in Docker | Docker Basics - Microservices,모든 수준,"₩17,000","₩23,000",4.5시간 주문형 동영상,"배울 내용
Develop and deploy project in Docker with Docker and Docker Compose
Build real applications with Docker from scratch
Learn Docker basics through real usage
Deep dive with Docker for beginners",영어,https://www.udemy.com/course/docker-and-docker-compose-project-deployment-from-scratch/
development-tools,C# (programming language),Master New Cross-Platform IDE for .NET: Rider by JetBrains,모든 수준,"₩17,000","₩39,000",2.5시간 주문형 동영상,"배울 내용
Harness the power of modern IDE - Rider
Rider Settings
Refactorings in Rider
Code Editing in Rider",영어,https://www.udemy.com/course/rider-ide/
development-tools,Prompt Engineering,Prompt Engineering with ChatGPT for Developers: Crash Course,초급자,"₩17,000","₩23,000",2시간 주문형 동영상,"배울 내용
Apply your skills and knowledge to build a fully functional chatbot from scratch.
Get hands on experience with OpenAI's ChatCompletion API endpoint, using both the GPT-4 and GPT-3 models.
Learn basic prompting techniques like text classification, translation, Q&A, conversation, and reasoning.
Build advanced prompts to create robust and nuanced outputs for large tasks.
Gain a deeper understanding of practical applications by analyzing a wide range of case studies.
Gain a solid understanding of the foundational concepts of prompt engineering to write powerful prompts.
Identify and understand the limitations of ChatGPT and how to avoid these pitfalls.",영어,https://www.udemy.com/course/prompt-engineering-with-chatgpt-for-developers/
development-tools,Jupyter Notebook,Data Analysis Crash Course For Beginners (Pandas + Python),초급자,"₩19,000","₩25,000",1시간 주문형 동영상,"배울 내용
Fundamentals of Data Analysis.
Working with Pandas, iPython, Jupyter Notebook.
Important Jupyter Notebook Commands.
Working with CSV, Excel, TXT, JSON Files and API Responses.
Working with DataFrames (Indexing, Slicing, Adding and Deleting).",영어,https://www.udemy.com/course/pandas-basics/
development-tools,Azure Functions,Azure Front Door Deep Dive,모든 수준,"₩17,000","₩23,000",2.5시간 주문형 동영상,"배울 내용
What is Azure Front Door?
Create Azure Front Door
Settings up Custom Domains for your Azure Front Door
Secure your Custom Domain using SSL
Root / APEX Domain
HTTP to HTTPS Redirection
URL Redirection
Backends
Backend Pools
Caching
Rules Engine
Rules Engine Architecture
Rules Engine Conditions
Rules Engine Actions
Front Door Routing
Front Door Routing Architecture
더 보기",영어,https://www.udemy.com/course/azure-front-door-deep-dive/
development-tools,Microsoft Azure,Azure Data Engineering-Master 6 Real-World Advanced Projects,중급자,"₩17,000","₩23,000",8.5시간 주문형 동영상,"배울 내용
The basics of Azure data engineering and the services available in Azure for data engineers
How to design, implement and manage data pipelines using Azure Data Factory, Azure SQL, Azure Storage Account, and Data Lake Storage
How to create dynamic and reusable mapping data flows in Azure Data Factory
How to use metadata-driven frameworks in real-time projects in Azure Data Factory
How to perform incremental data loading using Azure Data Factory and watermarking techniques
Techniques for validating source schema using Azure Functions and Azure SQL
Five Real-world use cases and scenarios for data engineering in Azure
Master Azure Data Factory Advance Configurations
더 보기",영어,https://www.udemy.com/course/azure-data-engineering-projects/
development-tools,Kubernetes,FluxCD 101 with Hands-On Labs,중급자,"₩17,000","₩23,000",6시간 주문형 동영상,"배울 내용
Overview of GitOps vs DevOps
Overview of FluxCD and its architecture
Install and configure FluxCD
Deploy apps using GitOps methodology
Automate Deployments via Image Tags
Container Sigining & Verfication
Secret Encryption & Decryption
Alerts, Monitoring & User Interface
Understand OCI Artifacts & Registry",영어,https://www.udemy.com/course/gitops-flux/
development-tools,Microservices,K8s Native Java Microservices on Quarkus - 2022 Edition,초급자,"₩17,000","₩48,000",4시간 주문형 동영상,"배울 내용
Basics of Quarkus and its tooling
Building Microservices from ground-up using Quarkus
Testing Microservice code using JUnit and RestAssured
Deploying Services to Kubernetes like environment using Minikube
Configuration Management for Services and property file ordinals
Database access for in-memory and external databases
Connecting two services using RestClient
Health Checks and Metrics",영어,https://www.udemy.com/course/k8s-native-microservices-on-quarkus/
development-tools,ChatGPT,ChatGPT for Developers: Create Apps within Minutes,모든 수준,"₩17,000","₩23,000",2시간 주문형 동영상,"배울 내용
Using ChatGPT to Write and Run Programs
Using ChatGPT to Add New Functionality to Existing Programs
Making Changes to a Multi-File App
Asking ChatGPT to Improve and Refactor Code",영어,https://www.udemy.com/course/chatgpt-for-developers/
development-tools,ChatGPT,ChatGPT Masterclass for Programmers and Software Engineers,모든 수준,"₩17,000","₩23,000",4.5시간 주문형 동영상,"배울 내용
How to effectively use ChatGPT to boost your productivity, streamline your workflow, improve your skills, and land your dream job.
Hands-on experience using ChatGPT to build complex programs from scratch and add new features, including a sentiment analyzer and an image recognition feature.
Advanced Prompt Engineering Principles and Techniques for achieving your desired goal with ChatGPT, Bard, Bing Chat, Claude, and other LLMs.
Hands-on experience making ChatGPT become your AI Mock Interviewer for technical and behavioral interviews (Applies to Tech & Non-Tech roles)
Reviewing and optimizing your code or an employee's code using ChatGPT for better performance, efficiency, security, privacy, robustness, and other aspects.
Practical applications of ChatGPT, including tracking & fixing bugs, refactoring code to improve readability and translating code between programming languages.
더 보기",영어,https://www.udemy.com/course/chatgpt-masterclass-for-programmers-and-software-engineers/
development-tools,Postman,Postman API Testing 2022 Complete Guide,모든 수준,"₩17,000","₩23,000",3시간 주문형 동영상,"배울 내용
Manual testers, interested in learning Automation
Software Testers who want to learn API Testing
Anyone who wants to learn Postman for Manual or Automation Testing
End to End API Test Automation with Postman
Practicle Examples and Access to postman collection for practice",영어,https://www.udemy.com/course/postman-rest-api-testing-2022-complete-guide/
development-tools,Kubernetes,Beginning Kubernetes: Practical Guide with Hands-on Approach,모든 수준,"₩19,000","₩25,000",2.5시간 주문형 동영상,"배울 내용
Learn about Container Orchestration and why it is important
What is Kubernetes and how come it is so popular?
Understand the Kubernetes Architecture
Setup your own Kubernetes multi-node cluster
Grasp the Kubernetes fundamentals like Pods, ReplicaSets, Deployments and Services
Learn how to deploy, run and expose a multi-tier web microservice based application on a Kubernetes cluster",영어,https://www.udemy.com/course/beginning-kubernetes-practical-guide-with-hands-on-approach/
development-tools,Gradle,Gradle Plugin Development,중급자,"₩17,000","₩59,000",2.5시간 주문형 동영상,"배울 내용
Build custom Gradle plugin
Get free Gradle consultation or code review if you have concrete questions.
Learn about different types of Gradle plugins
Extract Gradle script into standalone Gradle plugin
Write Gradle plugins with Gradle 8.x version
Understand how to apply custom Gradle plugin in real life
Learn how to deploy plugin to Gradle Plugin Portal
Create extension that provides DSL configuration block for your plugin.
Cover plugin logic with unit (JUnit5) and functional tests (Gradle TestKit).",영어,https://www.udemy.com/course/gradle-development/
development-tools,npm,NPM - Node package manager - Quickstart & Advanced,모든 수준,"₩17,000","₩49,000",3시간 주문형 동영상,"배울 내용
Learn how to use the basic functions of npm
Npm commands: npm install, npm run
Dependency management with npm
Semantic versioning
Npm workspaces
Create npm packages
Use npm with TypeScript
Npm security: audit, post install scripts, security events
Execute node modules with npx
Npm alternatives like Yarn and Pnpm
Git and Npm
Safely unlock the power of the NodeJs ecosystem",영어,https://www.udemy.com/course/npm-node-package-manager-course/
development-tools,ChatGPT,"ChatGPT for DEVOPS : Learn Kubernetes, Docker and AWS ECR!",모든 수준,"₩17,000","₩23,000",3시간 주문형 동영상,"배울 내용
How to get started with Docker and Kubernetes from Zero to Mastery with ChatGPT's AI
Understand Docker and Kubernetes concepts while using ChatGPT's AI
Learn an important concept of AWS - The Elastic Container Registry
Create all necessary files and applications with zero knowledge and deploy your Docker and Kubernetes applications with ChatGPT
Deploy your built applications to Image Registries like AWS-ECR and Dockerhub
Learn how to understand and select relevant ideas from ChatGPT's responses
Make good use of the free Tier Data provided by AWS and Dockerhub for everyone
Really understand these DEVOPS concepts with animations and simplified explanations
더 보기",영어,https://www.udemy.com/course/chatgpt-for-devops-learn-docker-kubernetes-and-aws-ecr/
development-tools,Containerization (software),Container Management With Podman Made Easy and Hands-On,초급자,"₩17,000","₩23,000",42분 주문형 동영상,"배울 내용
How to manage containers using Podman
Baseline knowledge on what container are and their benefits
How to handle container networking
How to create/extend their own container images
Understand Software Containerization
Study for the EX180 exam",영어,https://www.udemy.com/course/container-management-with-podman-made-easy-and-hands-on/
development-tools,Python,Building Python CLI Apps with Click,중급자,"₩17,000","₩23,000",3시간 주문형 동영상,"배울 내용
CLI Applications with Python
Tools for Automation
Click CLI Framework
Software development",영어,https://www.udemy.com/course/building-python-cli-apps-with-click/
development-tools,AWS DevOps,DevOps projects using Kubernetes: a hands-on guide,중급자,"₩17,000","₩39,000",3.5시간 주문형 동영상,"배울 내용
Apply the latest DevOps and Kubernetes practices in real-world scenarios
Gain hands-on experience by doing real labs
Advance your DevOps career in Kubernetes
Add more projects to your GitHub portfolio",영어,https://www.udemy.com/course/devops-projects-using-kubernetes-a-hands-on-guide/
development-tools,Git,Git LFS Training,모든 수준,"₩17,000","₩23,000",1시간 주문형 동영상,"배울 내용
Learn how to deal with big files with Git.
Analyze and convert repositories with big files to small repository using Git LFS.
Work in a team using Git LFS.
Explore services that provide Git LFS support.",영어,https://www.udemy.com/course/git-lfs-training/
development-tools,Alexa Development,Exploring Alexa Voice Services and Alexa Gadgets,전문가,"₩19,000","₩59,000",3시간 주문형 동영상,"배울 내용
You can build your own Alexa-enabled device , a Smart Mirror , that can talk to you and listen to you.
You can customize the device and enable it to do chores for you.
You can build a fun-filled Alexa gadget which can be controlled using voice.
You can come up with many creative ideas which can solve the practical problems using voice-controlled technology.",영어,https://www.udemy.com/course/exploring-alexa-voice-services-and-alexa-gadgets/
development-tools,Git,The Beginning with GIT & Github course,모든 수준,"₩19,000","₩25,000",8시간 주문형 동영상,"배울 내용
Understand how GIT works and use the most common tools to work with local repos
Learn GITHUB and the tools we get from it
Learn the Git + Github workflow for your projects or if you are about to work on a company.",영어,https://www.udemy.com/course/the-beginning-with-git-github-course/
development-tools,Cloud Architecture,Advanced Java Programming: Becoming Cloud Native,모든 수준,"₩17,000","₩59,000",3시간 주문형 동영상,"배울 내용
Introduction to Cloud Native
Introducing Cloud Native Architecture
Cloud Adoption Framework
Creating your first Cloud Native Application
Designing Cloud Native Applications
Extending your Cloud Native Application
Cloud Native Application Testing
DevOps and Deployment
Cloud Native Application Run Time
As a Service Integration
API Design Best Practices
Digital Transformation",영어,https://www.udemy.com/course/advanced-java-programming-becoming-cloud-native/
development-tools,CI/CD,DevOps CI/CD with Multi-Project and Troubleshooting,초급자,"₩17,000","₩23,000",13시간 주문형 동영상,"배울 내용
Introduction to DevOps principles and practices
Git and GitHub for source control management
Continuous Integration and Continuous Deployment (CI/CD) with Jenkins
Configuration Management with Ansible
Containerization with Docker
Cloud Computing with AWS
Programming languages: Java, Python, PHP, HTML
Web servers: Apache and Tomcat",영어,https://www.udemy.com/course/devops-multi-project-and-troubleshooting/
development-tools,Java,Automating Microsoft Word with Java | Apache POI,중급자,"₩17,000","₩23,000",2시간 주문형 동영상,"배울 내용
How to automate the creation of a Word Document
How to add paragraphs to a Word Document programmatically
How to format paragraphs programmatically
How to add different List Numbering styles to paragraphs programmatically
How to add Footer to a Word Document programmatically",영어,https://www.udemy.com/course/automating-microsoft-word-with-java-apache-poi/
