대분류,소분류,강의명,난이도,가격(현재가격),가격(원래가격),총소요시간,강의소개,언어,출처
software-engineering,Linux Command Line,【한글자막】 Linux Command Line 부트캠프: 리눅스 초보자부터 고수까지,모든 수준,,,15.5시간 주문형 동영상,"배울 내용
수십 가지 커맨드와 커맨드 라인을 마스터하세요!
제한된 그래픽 사용자 인터페이스에 의존하지 마세요
나만의 커맨드, 처음부터 작성해보세요
Cron을 사용하여 작업을 자동화하고 작업을 예약하세요
커맨드 라인에서 컴퓨터를 완전히 제어해보세요
파일 퍼미션의 단점을 마스터하세요
효율성을 향상시키는 강력한 키보드 단축키를 배워보세요
강력한 커맨드 파이프라인을 구축해보세요",한국어,https://www.udemy.com/course/linux-command-line-colt/
software-engineering,Java,개체지향 프로그래밍 및 설계 (Java),중급자,"₩219,000",,30.5시간 주문형 동영상,"배울 내용
객체지향 프로그래밍
올바른 객체지향 설계
디자인 패턴",한국어,https://www.udemy.com/course/object-oriented-programming-and-design-by-pocu/
software-engineering,Software Architecture,【한글자막】 소프트웨어 아키텍처 및 대규모 시스템 설계,모든 수준,"₩17,000","₩88,000",7시간 주문형 동영상,"배울 내용
매일 수백만 개의 요청을 처리할 수 있는 대규모 시스템의 소프트웨어 아키텍처
높은 확장성과 가용성을 지니고 성능 기준에 부합하는 소프트웨어 시스템을 설계하는 법
시스템의 기술적 요구 조건 및 높은 수준의 컴포넌트와 API를 정의하는 법
시스템 설계 면접을 앞둔 경우 자신감을 얻는 법",한국어,https://www.udemy.com/course/software-architecture-design-large-scale-systems/
software-engineering,Multithreading,"【한글자막】 Java 멀티스레딩, 병행성 및 성능 최적화 - 전문가 되기",모든 수준,"₩17,000","₩88,000",4시간 주문형 동영상,"배울 내용
Java에서 잘 설계된 올바른 멀티스레드 애플리케이션을 자신 있게 구축하는 방법
현대 소프트웨어 아키텍처 및 스레드를 이용한 난이도가 낮은 수준의 프로그래밍에 대한 전문가 수준의 실무 지식
클라이언트에게 사랑 받는, 성능과 반응성이 좋은 애플리케이션을 만드는 방법
병행성 및 병렬 실행 프로그래밍을 이용해 컴퓨터와 Java 언어를 활용하는 방법",한국어,https://www.udemy.com/course/java-multi-threading/
software-engineering,Recommendation Engine,【한글자막】 머신 러닝 & AI 로 추천 시스템 구축하기,중급자,"₩17,000","₩88,000",11.5시간 주문형 동영상,"배울 내용
사용자 기반 및 아이템 기반 협업 필터링을 이해하고 적용하여 사용자에게 아이템 추천하기
대규모 딥 러닝을 사용하여 권장 사항 생성하기
신경망 및 RBM(Restricted Boltzmann Machines)으로 추천 시스템 구축하기
순환 신경망 및 GRU(Gated Recurrent Units)를 사용하여 세션 기반 권장 사항 만들기
Python으로 추천 알고리즘을 테스트하고 평가하기 위한 프레임워크 구축하기
추천 시스템의 성공에 대한 올바른 측정 적용하기
SVD 및 SVD++와 같은 행렬 분해 방법으로 추천 시스템 구축하기
Netflix 및 YouTube의 실제 학습 내용 나만의 추천 프로젝트에 적용하기
하이브리드 및 앙상블 접근 방식에서 많은 추천 알고리즘 결합하기
Apache Spark를 사용하여 클러스터에서 대규모로 권장 사항 계산하기
더 보기",한국어,https://www.udemy.com/course/best-recommender-system/
software-engineering,ChatGPT,【한글자막】 OpenAI API 마스터하기: GPT-4의 무한한 창의성 끌어내기,모든 수준,"₩17,000","₩23,000",13시간 주문형 동영상,"배울 내용
OpenAI의 GPT-4 및 텍스트 완성 기능 익히기
모델 성능을 미세하게 조정하기 위한 GPT 매개변수 이해
GPT-4를 사용하여 모든 언어의 코드 작성, 분석, 디버깅
일관성과 명확성을 위해 GPT 출력 구조화 및 개선
특정 사용 사례와 독특한 요건을 해결하기 위해 GPT-4 사용자 지정
DALL-E 2를 이용한 이미지 생성 및 편집
텍스트를 검색, 분류하고 이해하는 데 텍스트 임베딩 활용
임베딩 기반 추천 알고리즘 구축
Whisper를 사용해 오디오 파일 번역 및 전사",한국어,https://www.udemy.com/course/mastering-openai-korean/
software-engineering,Distributed Computing,【한글자막】 Java 를 활용한 분산 시스템 및 클라우드 컴퓨팅,모든 수준,"₩17,000","₩88,000",7.5시간 주문형 동영상,"배울 내용
병렬화 수준이 높은 Java 응용 프로그램과 분산 알고리즘을 규모에 맞춰 설계하고 구축합니다.
짧은 대기 시간, 내결함성, 높은 가동률, 성능을 갖춘 효율적인 클라우드 기반 소프트웨어 시스템을 구축합니다.
클라우드 컴퓨팅의 시대에 맞춰 설계된 소프트웨어 아키텍처를 마스터합니다.
전 세계적으로 분산 프로그램을 클라우드에 배포하여 수백만 명의 사용자와 수십억 개의 요청, 펜타바이트급 데이터에 서비스를 제공합니다.",한국어,https://www.udemy.com/course/java-distributed-system/
software-engineering,Cloud Computing,【한글자막】 Cloud Computing 소프트웨어 아키텍처 패턴 완성하기,모든 수준,"₩17,000","₩88,000",4.5시간 주문형 동영상,"배울 내용
최신 대규모 소프트웨어 시스템 설계하기
소프트웨어 아키텍처 패턴을 사용한 까다로운 시스템 설계 문제 해결하기
전 세계 수백만 명의 사용자에게 서비스를 제공할 수 있게 해 주는 클라우드 컴퓨팅 배우기
실제 프로덕션 시스템의 디자인, 설계, 배포 및 테스트하기",한국어,https://www.udemy.com/course/cloud-computing-software-architecture-patterns-korean/
software-engineering,Data Structures,Mastering Data Structures & Algorithms using C and C++,모든 수준,"₩30,000","₩149,000",58.5시간 주문형 동영상,"배울 내용
Learn various Popular Data Structures and their Algorithms.
Develop your Analytical skills on Data Structure and use then efficiently.
Learn Recursive Algorithms on Data Structures
Learn about various Sorting Algorithms
Implementation of Data Structures using C and C++",영어,https://www.udemy.com/course/datastructurescncpp/
software-engineering,Coding Interview,Master the Coding Interview: Data Structures + Algorithms,모든 수준,"₩19,000","₩99,000",19.5시간 주문형 동영상,"배울 내용
Ace coding interviews given by some of the top tech companies
Become more confident and prepared for your next coding interview
Learn, implement, and use different Data Structures
Learn, implement and use different Algorithms
Get more interviews
Professionally handle offers and negotiate raises
Become a better developer by mastering computer science fundamentals",영어,https://www.udemy.com/course/master-the-coding-interview-data-structures-algorithms/
software-engineering,Certified Kubernetes Application Developer (CKAD),Kubernetes Certified Application Developer (CKAD) with Tests,모든 수준,"₩17,000","₩88,000",15시간 주문형 동영상,"배울 내용
Kubernetes Certification
Design and Deploy applications on Kubernetes Cluster
Develop Cloud First Applications
Secure Kubernetes cluster with Secrets and Network Policies
Create and Schedule Jobs in Kubernetes
Create and Configure Persistent Volumes
Configure Readiness and Liveness Probes in a cluster
Troubleshoot Applications Deployed using Logs
Upgrade and Rollback Applications deployed on Kubernetes",영어,https://www.udemy.com/course/certified-kubernetes-application-developer/
software-engineering,Elasticsearch,Complete Guide to Elasticsearch,모든 수준,"₩17,000","₩79,000",12.5시간 주문형 동영상,"배울 내용
How to build a powerful search engine with Elasticsearch
The theory of Elasticsearch and how it works under-the-hood
Write complex search queries
Be proficient with the concepts and terminology of Elasticsearch",영어,https://www.udemy.com/course/elasticsearch-complete-guide/
software-engineering,Software Practices,Clean Code,중급자,"₩22,000","₩88,000",6.5시간 주문형 동영상,"배울 내용
Learn how to write code which is readable and understandable
Keep code alive by increasing maintainability with clean code
Learn about key principles, rules and concepts that allow you to write clean code
Learn with hands-on examples and ""bad to good code"" transformations",영어,https://www.udemy.com/course/writing-clean-code/
software-engineering,Software Engineering,Software Engineering 101: Plan and Execute Better Software.,모든 수준,"₩17,000","₩69,000",8시간 주문형 동영상,"배울 내용
Software Engineering Principles
Requirements Definitions
Software Architecture Planning
Modularity
Computer Science Models
Agile Methodology",영어,https://www.udemy.com/course/software-engineering-101/
software-engineering,Multithreading,"Java Multithreading, Concurrency & Performance Optimization",모든 수준,"₩19,000","₩79,000",5.5시간 주문형 동영상,"배울 내용
Build well designed & correct multithreaded applications in Java, with confidence.
Gain expert-level practical knowledge of modern software architecture & low level programming using Threads
Create high performance & responsive applications, clients will use and love
Learn to utilize your computer and Java language using Concurrency and Parallel programming",영어,https://www.udemy.com/course/java-multithreading-concurrency-performance-optimization/
software-engineering,Apache Airflow,The Complete Hands-On Introduction to Apache Airflow,모든 수준,"₩19,000","₩79,000",3.5시간 주문형 동영상,"배울 내용
Create plugins to add functionalities to Apache Airflow.
Using Docker with Airflow and different executors
Master core functionalities such as DAGs, Operators, Tasks, Workflows, etc
Understand and apply advanced concepts of Apache Airflow such as XCOMs, Branching and SubDAGs.
The difference between Sequential, Local and Celery Executors, how do they work and how can you use them.
Use Apache Airflow in a Big Data ecosystem with Hive, PostgreSQL, Elasticsearch etc.
Install and configure Apache Airflow
Think, answer and implement solutions using Airflow to real data processing problems",영어,https://www.udemy.com/course/the-complete-hands-on-course-to-master-apache-airflow/
software-engineering,UML,UML and Object-Oriented Design Foundations,초급자,"₩17,000","₩59,000",2시간 주문형 동영상,"배울 내용
Learn UML from a leading expert
Think as professional software designers
Gain a working knowledge of Object-Oriented Design and UML 2.0
Communicate more clearly and eliminate misunderstandings
Get the companion eBook for FREE! (sells for $28.80 on Amazon)
Get ready for technical job interviews
Increase your software development productivity
Create professional UML diagrams",영어,https://www.udemy.com/course/uml-and-object-oriented-design-foundations/
software-engineering,Computer Science,Computer Science 101: Master the Theory Behind Programming,초급자,"₩17,000","₩79,000",11시간 주문형 동영상,"배울 내용
Understand the Fundamental Theories of Algorithm Analysis
Be able to Compare Various Algorithms
Understand When to use Different Data Structures and Algorithms
Understand the Fundamentals of Computer Science theory
Understand the Core Sorting Algorithms",영어,https://www.udemy.com/course/computer-science-101-master-the-theory-behind-programming/
software-engineering,Linux,The Linux Command Line Bootcamp: Beginner To Power User,모든 수준,"₩17,000","₩88,000",15.5시간 주문형 동영상,"배울 내용
Master the Command Line and Dozens of Commands!
Stop Relying On The Limited Graphical User Interface
Write Your Own Commands From Scratch
Automate Tasks and Schedule Jobs Using Cron
Control Your Computer Completely From The Command Line!
Master The Quirks Of File Permissions
Learn Powerful Keyboard Shortcuts To Improve Your Efficiency
Construct Powerful Command Pipelines",영어,https://www.udemy.com/course/the-linux-command-line-bootcamp/
software-engineering,Data Structures,Master the Coding Interview: Big Tech (FAANG) Interviews,중급자,"₩19,000","₩99,000",36.5시간 주문형 동영상,"배울 내용
Ace the coding interview at the top tech companies (Google, Amazon, Meta, Apple, Microsoft, Tesla, Netflix + others)
Step by step guide to common questions, how to solve them, optimize, and present them during tech interview
The ultimate resource to prepare for coding interviews, tech interviews and programming interviews
Learn exactly what you need to answer difficult questions and the framework you need for ANY kind of questions they throw at you
Use the right Data Structures and Algorithms to pass coding interview questions that have the optimal solution
Become a better developer by mastering computer science fundamentals",영어,https://www.udemy.com/course/master-the-coding-interview-big-tech-faang-interviews/
software-engineering,Data Structures,Algorithms and Data Structures in Python (INTERVIEW Q&A),모든 수준,"₩17,000","₩69,000",23.5시간 주문형 동영상,"배울 내용
Understand arrays and linked lists
Understand stacks and queues
Understand tree like data structures (binary search trees)
Understand balances trees (AVL trees and red-black trees)
Understand heap data structures
Understand hashing, hash tables and dictionaries
Understand the differences between data structures and abstract data types
Understand graph traversing (BFS and DFS)
Understand shortest path algorithms such as Dijkstra's approach or Bellman-Ford method
Understand minimum spanning trees (Prims's algorithm)
더 보기",영어,https://www.udemy.com/course/algorithms-and-data-structures-in-python/
software-engineering,Spring MVC,"RESTful Web Services, Java, Spring Boot, Spring MVC and JPA",초급자,"₩17,000","₩69,000",25시간 주문형 동영상,"배울 내용
Build a RESTful Web Service with Spring Boot
Learn how to implement User Sign-in functionality
Learn how to implement User Sign-up functionality
Protect RESTful Web Service with Spring Security Framework
Learn how to implement Token-Based Authentication
Implement Password Reset and Email Verification features
Use Spring Data JPA Query Methods
Use Spring Data JPA Native SQL Queries
Download and Install MySQL Server on Mac
Download and Install MySQL Workbench
Download and Install Spring Tool Suite
Create new project using Spring Tool Suite and Spring Initializer
더 보기",영어,https://www.udemy.com/course/restful-web-service-with-spring-boot-jpa-and-mysql/
software-engineering,Ethereum,Getting Started with Web3 Development,모든 수준,"₩19,000","₩69,000",17시간 주문형 동영상,"배울 내용
Understand the basic philosophy behind the blockchain and distributed/decentralized applications
The basics of how a blockchain generally works, just enough to be able to use it as a development platform
Develop a web3 app, create a project, deploy it in production, write smart contracts, unit test them, and create a user interface for them
How to combine the right tools to put together a consistent and real world pragmatic development environment
The fundamentals of the Solidity smart contract language
How to use the Truffle build and testing framework (covers Truffle 4)
How to deploy a decentralized app to various Ethereum instances (testrpc, private chain, test chain, main net)
How to unit test smart contracts",영어,https://www.udemy.com/course/getting-started-with-ethereum-solidity-development/
software-engineering,Software Architecture,Software Architecture & Design of Modern Large Scale Systems,모든 수준,"₩17,000","₩79,000",7시간 주문형 동영상,"배울 내용
Software Architecture of large scale systems, capable of handling millions of requests/day
Design highly scalable, highly available and performant software systems
Apply industry proven software architectural patterns, building blocks and best practices
Define the system's technical requirements, high level components and API
Gain confidence for an upcoming System Design Interview",영어,https://www.udemy.com/course/software-architecture-design-of-modern-large-scale-systems/
software-engineering,.NET,Learn Parallel Programming with C# and .NET,중급자,"₩17,000","₩59,000",5.5시간 주문형 동영상,"배울 내용
Create and run independent tasks
Manage synchronized access to data
Effectively use parallel collections
Work with task continuations
Write parallel loops
Leverage the power of Parallel LINQ
Master asynchronous programming (async/await)",영어,https://www.udemy.com/course/parallel-dotnet/
software-engineering,SOLID Principles,SOLID Principles of Object-Oriented Design and Architecture,초급자,"₩17,000","₩48,000",4.5시간 주문형 동영상,"배울 내용
Gain deep understanding of SOLID principles
Understand the scope of SOLID principles
Adopt the best practices of object-oriented software design and architecture
Learn from examples of clean architecture and SOLID code",영어,https://www.udemy.com/course/solid-principles-object-oriented-design-architecture/
software-engineering,System Design Interview,Pragmatic System Design,모든 수준,"₩17,000","₩59,000",5시간 주문형 동영상,"배울 내용
How to solve most popular FANG interview questions
Most important scalability concepts
Common communication protocols
Caching and Redis
Concurrency
Database design and PostgreSQL
Sharding strategies",영어,https://www.udemy.com/course/pragmatic-system-design/
software-engineering,Data Structures,Data Structures & Algorithms Essentials using C++ (2023),모든 수준,"₩17,000","₩69,000",28시간 주문형 동영상,"배울 내용
Core concepts & internals of Data Structures
Trees, Linked Lists, Heaps, Graphs
Build all data structures from scratch
Object Oriented Programming Basics
Brute Force & Optimisation Techniques
Space Time Complexity Analysis
Hash Functions, Collision Handling
Recursion & Backtracking
Dynamic Memory & Pointers
Create your own DS library!
C++ Standard Template Library Basics
Project - Design & Implement Shopping Cart",영어,https://www.udemy.com/course/cpp-data-structures-algorithms-prateek-narang/
software-engineering,Algorithms,"Data Structures & Algorithms, Level-up for Coding Interviews",모든 수준,"₩17,000","₩79,000",30.5시간 주문형 동영상,"배울 내용
Accelerate your algorithmic thinking
Learn to optimise brute force solutions
Learn to apply data structures
Learn to write complex codes
150+ carefully curated problems
Analysis of space-time complexity
Using C++ Standard Template Library
Become a 10x Problem Solver
Sliding Window, Hashing, Maps & Sets
Master Dynamic Programming & Graphs
BONUS : Build a LRU Cache
Practice Questions on all important topics",영어,https://www.udemy.com/course/cpp-data-structures-algorithms-levelup-prateek-narang/
software-engineering,Kibana,Data Visualization with Kibana,모든 수준,"₩17,000","₩59,000",5.5시간 주문형 동영상,"배울 내용
Fundamentals of Kibana
Securing Kibana (users, roles, and spaces)
Creating basic & advanced visualizations
Kibana Query Language (KQL)
Creating and interacting with dashboards
Reporting and Alerting",영어,https://www.udemy.com/course/data-visualization-with-kibana/
software-engineering,OAuth,OAuth 2.0 in Spring Boot Applications,모든 수준,"₩22,000","₩88,000",11시간 주문형 동영상,"배울 내용
OAuth 2.0
OAuth 2 Authorization Flows
The New OAuth 2.0 stack in Spring Security 5
Use OAuth 2.0 in Spring Boot Applications
Configure OAuth 2.0 Resource Server
Keycloak Identity and Access Management Solution
Resource Servers behind API Gateway
New Spring Authorization Server
OAuth 2.0 in MVC Web App
OAuth 2 - Social Login
OAuth2 + PKCE in JavaScript Application
Register Resource Servers with Eureka Service Registry",영어,https://www.udemy.com/course/oauth2-in-spring-boot-applications/
software-engineering,Java Algorithms,Data Structures and Algorithms Bootcamp,초급자,"₩19,000","₩59,000",6.5시간 주문형 동영상,"배울 내용
How to answer commonly asked Silicon Valley style interview questions
Demonstrate knowledge and mastery of data structures and algorithms
How to pass Silicon Valley style technical interviews
Interview confidently
Land your dream job",영어,https://www.udemy.com/course/data-structures-and-algorithms-bootcamp/
software-engineering,Logstash,Data Processing with Logstash (and Filebeat),모든 수준,"₩32,000","₩109,000",5.5시간 주문형 동영상,"배울 내용
Understand the fundamental concepts of Logstash
Build pipelines that process and manipulates thousands of events
Send data to Logstash from numerous sources and to several destinations
Build a fully functional pipeline that handles Apache web server logs
Process Filebeat events with Logstash",영어,https://www.udemy.com/course/processing-events-with-logstash/
software-engineering,TkInter,GUI Development with Python and Tkinter,중급자,"₩17,000","₩69,000",11시간 주문형 동영상,"배울 내용
Master GUI Development with Tkinter and Python!
Create multiple Tkinter projects, including forms, games, and even a chat app that interacts with a web API.
Fully understand the two most important Geometry Managers in Tkinter: grid and pack.
Learn how to use a wide variety of widgets, such as labels, entries, buttons, spinboxes, and even the Canvas!
Gain in-depth knowledge of how themes and styles work in Tkinter, as well as how you can create your own styles and use them in your applications.
Throughout the entire course, follow best practices for Python and Tkinter code as taught by a professional software developer with years of experience.",영어,https://www.udemy.com/course/desktop-gui-python-tkinter/
software-engineering,Distributed Computing,Distributed Systems & Cloud Computing with Java,모든 수준,"₩19,000","₩79,000",7.5시간 주문형 동영상,"배울 내용
Design and build massively Parallel Java Applications and Distributed Algorithms at Scale
Create efficient Cloud-based Software Systems for Low Latency, Fault Tolerance, High Availability and Performance
Master Software Architecture designed for the modern era of Cloud Computing
Globally deploy Distributed Programs on the Cloud serving millions of users, billions of requests, & petabytes of data",영어,https://www.udemy.com/course/distributed-systems-cloud-computing-with-java/
software-engineering,Software Development,"Software Development From A to Z - OOP, UML, Agile, Python",초급자,"₩19,000","₩25,000",5.5시간 주문형 동영상,"배울 내용
Understand what it takes to become a software developer
Discover how professional software products are developed
Organize and optimize your work using Agile, Scrum and Kanban
Get started with Python and write your first program
Study Computer Science fundamentals like data structures and algorithms
Get insights into the daily activities of a professional software developer
Use UML to communicate effectively with other developers
Learn about the various career paths in software development
Get the companion eBook for FREE! (sells for $28.80 on Amazon)",영어,https://www.udemy.com/course/software-development-from-a-to-z/
software-engineering,Java Algorithms,Java Data Structures & Algorithms + LEETCODE Exercises,모든 수준,"₩17,000","₩79,000",9시간 주문형 동영상,"배울 내용
<> 86 Coding Exercises with Detailed Explanations
Learn DSA Faster with Animated Examples
Mastery of Data Structures and Algorithms
Confidently Answer Technical Interview Questions
Time and Space Complexity of Data Structures and Algorithms
Strengthen Your Skills as a Developer",영어,https://www.udemy.com/course/data-structures-and-algorithms-java/
software-engineering,Apache Spark,Apache Spark 3 - Spark Programming in Scala for Beginners,모든 수준,"₩17,000","₩69,000",8시간 주문형 동영상,"배울 내용
Apache Spark Foundation and Spark Architecture
Data Engineering and Data Processing in Spark
Working with Data Sources and Sinks
Working with Data Frames, Data Sets and Spark SQL
Using IntelliJ Idea for Spark Development and Debugging
Unit Testing, Managing Application Logs and Cluster Deployment",영어,https://www.udemy.com/course/apache-spark-programming-in-scala/
software-engineering,Data Structures,Learning Data Structures in JavaScript from Scratch,모든 수준,"₩19,000","₩59,000",3.5시간 주문형 동영상,"배울 내용
Code out important data structures in JavaScript
Improve the efficiency, performance, and scalability of your code, applications, and programs
Excel in technical engineering/programming interviews at both large companies and small companies
Manipulate data structures in your own, custom, ways for whatever suits your needs",영어,https://www.udemy.com/course/learning-data-structures-in-javascript-from-scratch/
software-engineering,Embedded C,Embedded Systems Bare-Metal Programming Ground Up™ (STM32),중급자,"₩17,000","₩79,000",24.5시간 주문형 동영상,"배울 내용
Write firmware using only bare-metal embedded-c
Understand the Cortex-M Architecture
Write Analog-to-Digital Converter (ADC) drivers using bare-metal embedded-c
Write PWM drivers using bare-metal embedded-c
Write UART drivers using bare-metal embedded-c
Write TIMER drivers using bare-metal embedded-c
Write Interrupt drivers using bare-metal embedded-c
Write SPI drivers using bare-metal embedded-c
Write I2C drivers using bare-metal embedded-c
Master the ARM-Cortex CMSIS standard
더 보기",영어,https://www.udemy.com/course/embedded-systems-bare-metal-programming/
software-engineering,Apache Kafka,Apache Kafka - Real-time Stream Processing (Master Class),모든 수준,"₩17,000","₩59,000",11시간 주문형 동영상,"배울 내용
Apache Kafka Foundation and Kafka Architecture
Creating Streams using Kafka Producer APIs
Designing, Developing and Testing Real-time Stream Processing Applications using Kafka Streams Library
Kafka Streams Architecture, Streams DSL, Processor API and Exactly Once Processing in Apache Kafka
Auto-generating Java Objects from JSON Schema definition, Serializing, Deserializing and working with JSON messages without Schema Registry.
Auto-generating Java Objects from AVRO Schema definition, Serializing, Deserializing and working with AVRO messages using Confluent Schema Registry.
Unit Testing and Integration Testing your Kafka Streams Application.
Supporting Microservices architecture and implementing Kafka Streams Interactive Query.",영어,https://www.udemy.com/course/kafka-streams-real-time-stream-processing-master-class/
software-engineering,Identity and Access Management,"Learn AWS Identity Management with AWS IAM, SSO & Federation",초급자,"₩23,000","₩79,000",4시간 주문형 동영상,"배울 내용
Discover the fundamentals of AWS Identity and Access Management, including Users, Groups, Role and Policies
Deep-dive into AWS Organizations and Service Control Policies (SCPs)
Learn everything there is to know about Federation with AWS Directory Services, IAM, AWS Single Sign-On and Amazon Cognito
Gain hands-on experience working with Identity Security on AWS with basic to advanced scenarios",영어,https://www.udemy.com/course/aws-iam-aws-organizations-aws-sso-aws-directory-service-federation/
software-engineering,Blockchain,Learn Blockchain By Building Your Own In JavaScript,중급자,"₩17,000","₩49,000",8시간 주문형 동영상,"배울 내용
Have your own, fully functional, blockchain prototype.
Learn how the code behind blockchain technology functions.
Learn why blockchain technology is a very secure means of storing data.
Learn how a decentralized blockchain network works.",영어,https://www.udemy.com/course/build-a-blockchain-in-javascript/
software-engineering,Robot Operating System (ROS),"ROS For Beginners (ROS Noetic, Melodic, Kinetic)",초급자,"₩17,000","₩59,000",6시간 주문형 동영상,"배울 내용
Master ROS basics
Create, build, run, and debug your ROS program
Master ROS core functionalities
Learn ROS best practices to make your application readable and scalable
Create reusable code for any robot powered by ROS
Write ROS code with both Python and C++
Learn by doing, not just watching",영어,https://www.udemy.com/course/ros-for-beginners/
software-engineering,Quantum Computing,QC101 Quantum Computing & Intro to Quantum Machine Learning,모든 수준,"₩17,000","₩59,000",12시간 주문형 동영상,"배울 내용
Use quantum cryptography to communicate securely
Develop, simulate, and debug quantum programs on IBM Qiskit and Microsoft Q#
Run quantum programs on a real quantum computer through IBM Quantum Experience
Use Dirac's notation and quantum physics models to analyze quantum circuits
Train a Quantum Support Vector Machine (Quantum Machine Learning) on real-world data and use it to make predictions
Learn Data science and how quantum computing can help in artificial intelligence / machine learning
Learn why machine learning will be the killer-app for quantum computing",영어,https://www.udemy.com/course/qc101-introduction-to-quantum-computing-quantum-physics-for-beginners/
software-engineering,Algorithms,Learning Algorithms in JavaScript from Scratch,모든 수준,"₩19,000","₩48,000",3.5시간 주문형 동영상,"배울 내용
Code out important algorithms in JavaScript
Improve the efficiency, performance, and scalability of your code, applications, and programs
Excel in technical engineering/programming interviews at both large companies and small companies
Create your own, custom, algorithms that can perform whatever functionality you may need",영어,https://www.udemy.com/course/learning-algorithms-in-javascript-from-scratch/
software-engineering,Apache Spark,Apache Spark 3 & Big Data Essentials in Scala | Rock the JVM,모든 수준,"₩17,000","₩59,000",7.5시간 주문형 동영상,"배울 내용
apply Spark big data principles
practice Spark DataFrames operations with 100+ examples and exercises
practice type-safe data processing with Spark Datasets
work with low-level Spark APIs with RDDs
use Spark SQL for data processing
migrate data from various data sources, including databases",영어,https://www.udemy.com/course/spark-essentials/
software-engineering,Scala,Akka Essentials with Scala | Rock the JVM,전문가,"₩17,000","₩59,000",13시간 주문형 동영상,"배울 내용
create concurrent applications with actors instead of threads and locks
design fault-tolerant systems with supervision
configure Akka for various scenarios
confidently test actor systems
use Akka patterns and best practices",영어,https://www.udemy.com/course/akka-essentials/
software-engineering,Microservices,"Event-Driven Microservices, CQRS, SAGA, Axon, Spring Boot",초급자,"₩19,000","₩79,000",9시간 주문형 동영상,"배울 내용
Create Event-Driven Microservices
Basics of Spring Cloud
Use Axon Framework
Use Eureka Discovery Service
Implement CQRS Design Pattern
Use Spring Cloud API Gateway
Implement SAGA Design Pattern
Create Event Based Messages
Rollback Transactions",영어,https://www.udemy.com/course/spring-boot-microservices-cqrs-saga-axon-framework/
software-engineering,C# (programming language),Algorithms and Data Structures in C#: Complete Tutorial,모든 수준,"₩20,000","₩59,000",15.5시간 주문형 동영상,"배울 내용
Implement all the common data structures such as List, Stack, Queue and others understanding how they work under the covers
Use available data structures built-in .NET correctly: choose right data structures, understanding how they work under the covers
Pass coding interviews where interviewers torture you by asking to implement different algorithms and data structures
Solve custom problems related to algorithms and data structures, so you'll be able to combine data structures and re-implement algorithms suiting them for concrete cases
Implement Binary Search Tree
Understand and Apply Hash Tables
Understand and Apply Symbol Tables
Understand and Apply Heaps",영어,https://www.udemy.com/course/algorithms-data-structures-csharp/
software-engineering,Back End Web Development,Fundamentals of Backend Engineering,중급자,"₩17,000","₩79,000",15.5시간 주문형 동영상,"배울 내용
Learn the fundamentals of backend engineering
Backend communication design patterns
Understand how backend communication protocols work
Comprehend how OS Kernel communicate with Backend Applications
Operating System fundamentals (Thread, Process, async IO in linux)
Learn HTTP/1.1, HTTP/2, HTTP/3
Learn gRPC, WebRTC, WebSockets
Learn TLS 1.2, TLS 1.3, QUIC 0RTT",영어,https://www.udemy.com/course/fundamentals-of-backend-communications-and-protocols/
software-engineering,Data Structures,JavaScript Data Structures & Algorithms + LEETCODE Exercises,모든 수준,"₩17,000","₩79,000",7시간 주문형 동영상,"배울 내용
<> 65 Coding Exercises
Learn DSA Faster with Animated Examples
Mastery of Data Structures and Algorithms
Confidently Answer Technical Interview Questions
Time and Space Complexity of Data Structures and Algorithms
Strengthen Your Skills as a Developer",영어,https://www.udemy.com/course/data-structures-algorithms-javascript/
software-engineering,Microservices,"Event-Driven Microservices: Spring Boot, Kafka and Elastic",중급자,"₩22,000","₩79,000",12.5시간 주문형 동영상,"배울 내용
Master Microservices architecture with Spring boot and Spring cloud stack
Develop Event-driven microservices with Apache Kafka
Understand Containerization of microservices with Docker and Docker compose
Learn Basics of Kafka brokers, topics, partitions, producers, consumers, admin client, avro messaging, zookeper and schema registry
Learn Basics of Elasticsearch, index api and query api
Implement Kafka based messaging applications with Spring Kafka
Understand Elasticsearch indexing and queries with Spring Data Elasticsearch
Implement CQRS pattern with Kafka and Elasticsearch
더 보기",영어,https://www.udemy.com/course/event-driven-microservices-spring-boot-kafka-and-elasticsearch/
software-engineering,Identity and Access Management,AWS Identity Access Management (IAM) Practical Applications,중급자,"₩17,000","₩39,000",3.5시간 주문형 동영상,"배울 내용
Fundamentals of AWS Identity & Access Management
IAM User, Group, Policy and Roles
IAM use cases and when to apply IAM solutons
AWS Organization
IAM Best Practices
Learn how to learn more about IAM",영어,https://www.udemy.com/course/aws-identity-access-management-practical-applications/
software-engineering,Bitcoin Trading,Cryptocurrency Trading Bot with a User Interface in Python,모든 수준,"₩17,000","₩69,000",10시간 주문형 동영상,"배울 내용
How to Code a trading bot / Automate a trading strategy
How to Connect to crypto exchange APIs in general
How to Design a graphical user interface (GUI) in Python
Improve your Python skills and good practices with a real-world project
Learn to use a REST and Websocket API",영어,https://www.udemy.com/course/cryptocurrency-trading-bot-with-user-interface-in-python/
